ID,REGION,SUBREGION,COUNTRY,LOCATION,LAT,LON,MONTH,YEAR,DEPTH,SEVERITY_CODE,BLEACHING_SEVERITY,REMARKS,SOURCE,REFERENCE_CODE,COUNTRY_CODE
3889,Asia,Southeast Asia,Thailand,Similan Island,8.658,97.646,3,2002,,1,LOW,"Niphon Phongsuwan, a coral reef biologist with the Phuket Marine Biology Centre, said coral bleaching had affected about 20% of corals off some islands near Phuket, and to a lesser extent in the Similan and Surin archepelagoes earlier this year, but not all the bleached corals were killed.","Techawongtham, W., 2002.  Local reefs `unaffected by El Nino' : Coral intact despite bleaching concerns. http://www.bangkokpost.com 30 Oct, 2002",,THA
6980,Middle East,Red Sea - Gulf of Aden,Egypt,"Sinai, Dahab",28.5,34.5,2,2009,5,0,No Bleaching,0% of recorded recently killed coral  on substrate is result of bleaching; One fishing line off-transect 2 m depth.,Reef Check submitted byChristian Alter. Site ID :  NSAbuHelal,,EGY
1961,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Sinclair Is,-11.11497,143.02434,4,1998,,1,No Bleaching,,Berkelmans & Oliver (1999),,AUS_GBR
2683,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Sinclair Reef,-11.1135,143.0254,3,2002,,0,No Bleaching,,GBRMPA Data 2002,,AUS_GBR
2043,Asia,Southeast Asia,Singapore,Singapore,1.283333333,103.8666667,6,1998,,3,HIGH,"Seawater temperatures was 33¡C. Normally, water temperature is between 28-30¡C. Affected all species of hard corals and extended through the entire depth of coral growth. soft coral mortality was high.",ReefBase,8838,SGP
125,Asia,Southeast Asia,Singapore,Singapore,1.2361,103.82,6,1998,,3,HIGH,90% bleaching (GCRMN 2000),"Wilkinson, Clive",0,SGP
3930,Middle East,Persian Gulf,Bahrain,"Single Pipe Marker, Fasht Al Adhom",26.04,50.894,9,1996,,3,HIGH,There are some coral at his site and all corals were bleached,"Uwate, K.R., J. Almeshkhas and H. Almahgani, 1997Field observation of coral bleaching in Bahrain in 1996. Directorate of Fisheries, Ministry of Works and Agricalture, State of Bahrain.",20137,BHR
3248,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Sinker Reef,-22.1199,152.7442,3,2002,,0,No Bleaching,,GBRMPA Data 2002,,AUS_GBR
1593,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Sinker Rf,-19.72122,149.19933,4,1998,,0,No Bleaching,,Berkelmans & Oliver (1999),,AUS_GBR
1356,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Sinker Rf,-22.12142,152.74321,4,1998,,0,No Bleaching,,Berkelmans & Oliver (1999),,AUS_GBR
1211,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Sinker Rf,-22.12142,152.74321,4,1998,,0,No Bleaching,,Berkelmans & Oliver (1999),,AUS_GBR
1024,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Sinker Rf,-19.72122,149.19933,4,1998,,0,No Bleaching,,Berkelmans & Oliver (1999),,AUS_GBR
2655,Middle East,Persian Gulf,United Arab Emirates,Sir Abu Nuayr,25.211,54.23,8,2002,,-1,MEDIUM,"Bleaching was more patchy and heaviest amongmassive corals, less among Acropora.No significant mortality was found yet, and recovery is still possible","Monika Gurnee Coral-list@coral.aoml.noaa.gov24/9/2002",,ARE
2702,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Sir Charles Hardy Islands Reef,-11.9113,143.4913,3,2002,,0,No Bleaching,,GBRMPA Data 2002,,AUS_GBR
2899,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Sisters-Stephens Reef,-17.7496,146.1536,3,2002,,1,No Bleaching,,GBRMPA Data 2002,,AUS_GBR
7224,Africa,Eastern Africa,Tanzania,"Site 1 & 2,  Changuu, Zanzibar",-6.1203,39.1654,5,2010,5 m,2,No Bleaching,,"Observer USSI & MUHANDOReport submitted by Dr. Christopher A. Muhando (muhando@ims.udsm.ac.tz), Institute of Marine Sciences (IMS).",,TZA
7220,Africa,Eastern Africa,Tanzania,"Site 1, BAWE, Zanzibar",-6.1481,39.1304,5,2010,2 m,2,No Bleaching,,"Observer : USSI Report submitted by Dr. Christopher A. Muhando (muhando@ims.udsm.ac.tz), Institute of Marine Sciences (IMS).",,TZA
7221,Africa,Eastern Africa,Tanzania,"Site 2, BAWE, Zanzibar",-6.1482,39.1303,5,2010,,2,No Bleaching,,"Observer : USSI&EVANSReport submitted by  Dr. Christopher A. Muhando (muhando@ims.udsm.ac.tz), Institute of Marine Sciences (IMS).",,TZA
7222,Africa,Eastern Africa,Tanzania,"Site 3, BAWE, Zanzibar",-6.1483,39.1302,5,2010,2 m,2,No Bleaching,,"Observer : USSI&MUHANDOReport submitted by  Dr. Christopher A. Muhando (muhando@ims.udsm.ac.tz), Institute of Marine Sciences (IMS).",,TZA
7225,Africa,Eastern Africa,Tanzania,"Site 3, CHUMBE, Zanzibar",-6.2786,39.1782,5,2010,8 m,1,No Bleaching,,"Observer ; MUHANDO&EVANS Report submitted by Dr. Christopher A. Muhando (muhando@ims.udsm.ac.tz), Institute of Marine Sciences (IMS).",,TZA
7223,Africa,Eastern Africa,Tanzania,"Site 4, BAWE, Zanzibar",-6.1484,39.1301,5,2010,2 m,2,No Bleaching,,"Observer USSI&MUHANDOReport submitted by Dr. Christopher A. Muhando (muhando@ims.udsm.ac.tz), Institute of Marine Sciences (IMS).",,TZA
6757,Asia,Southeast Asia,Malaysia,Siwa Reef,4.27361,113.815,8,2009,11m,2,HIGH,"Hard coral cover 51%, soft coral cover 4%, silt cover 13% and rock 18%","Peter Heyes,Contact: pjheyes@gmail.com",,MYS
6758,Asia,Southeast Asia,Malaysia,Siwa Reef,4.2761,113.81727,8,2009,11m,1,HIGH,"Pecentage of live coral : 63%. Patch reef, top. Hard coral cover 58%, soft coral 5%, silt cover 8% and rock 18%","Peter HeyesContact: pjheyes@gmail.com",,MYS
3004,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Slate Reef,-19.6652,149.9265,3,2002,,1,No Bleaching,,GBRMPA Data 2002,,AUS_GBR
1886,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Sloping Is,-23.1,150.9,4,1998,,3,No Bleaching,,Berkelmans & Oliver (1999),,AUS_GBR
3267,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Sloping Reef,-23.0982,150.8972,3,2002,,3,No Bleaching,,GBRMPA Data 2002,,AUS_GBR
1753,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Smith Is,-18.04135,146.19898,4,1998,,3,No Bleaching,,Berkelmans & Oliver (1999),,AUS_GBR
1263,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Smith Is,-18.04135,146.19898,4,1998,,3,No Bleaching,,Berkelmans & Oliver (1999),,AUS_GBR
754,Americas,Mesoamerica,Belize,Snake Keys,16.1833,-88.5667,,1997,,1,No Bleaching,bleaching,GCRMN 2000. Chapter 16,0,BLZ
2784,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Snake Reef,-14.4737,145.0258,3,2002,,0,No Bleaching,,GBRMPA Data 2002,,AUS_GBR
6457,Americas,Northern Caribbean,Jamaica,Snapper Drop,18.28868,-78.36662,8,2000,11.7,1,No Bleaching,,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Jamaica-2000,,JAM
891,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"Snapper Is, N side",-16.30286,145.49791,4,1998,,3,No Bleaching,Good coral cover,Berkelmans & Oliver (1999),,AUS_GBR
1460,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"Snapper Is, N side",-16.30286,145.49791,4,1998,,3,No Bleaching,Good coral cover,Berkelmans & Oliver (1999),,AUS_GBR
1461,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"Snapper Is, S side",-16.30286,145.49791,4,1998,,2,No Bleaching,Poor coral cover,Berkelmans & Oliver (1999),,AUS_GBR
892,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"Snapper Is, S side",-16.30286,145.49791,4,1998,,2,No Bleaching,Poor coral cover,Berkelmans & Oliver (1999),,AUS_GBR
5293,Americas,Northern Caribbean,Bahamas,Snapshot Reef,24.04,-74.54,6,1998,4.2,1,No Bleaching,,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Bahamas-1998A,,BHS
5911,Americas,Northern Caribbean,Bahamas,Snapshot Reef,24.04,-74.54,6,1998,4.2,1,No Bleaching,,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Bahamas-1998A,,BHS
2266,Pacific,Southeast and Central Pacific,French Polynesia,Society Islands,-17,-151,3,1991,,3,MEDIUM,All reefs in the islands are affected. ,ReefBase,673,PYF
2267,Pacific,Southeast and Central Pacific,French Polynesia,Society Islands,-17,-151,,1994,,-1,No Bleaching,Extent Unspecified,ReefBase,762,PYF
597,Africa,Eastern Africa,South Africa,Sodwana,-27.5333,32.6833,,1998,,1,LOW,minimal bleaching,"Goreau,T. and McClanahan, T. 2000. Conservation of Coral Reefs after the 1998 Global Bleaching Event. Conservation Biology. 14(1):5-15",0,ZAF
2012,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Solder Is,-20.7,149.20833,4,1998,,2,No Bleaching,,Berkelmans & Oliver (1999),,AUS_GBR
462,Americas,U.S. Caribbean,Florida (USA),Sombrero,24.6324,-81.1111,8,2001,,1,LOW,"light bleaching, not bleached if shaded",http://orbit-net.nesdis.noaa.gov/orad/sub/bleaching_reports,0,USA_FLO
92,Americas,U.S. Caribbean,Florida (USA),"Sombrero Key, Florida",24.6324,-81.1111,8,1998,,3,HIGH,severe bleaching,Coral Listserver,0,USA_FLO
313,Americas,U.S. Caribbean,Florida (USA),"Sombrero Reef, Florida",24.6301,-81.1101,,1998,,0,No Bleaching,0,Reef Check Data 2154,0,USA_FLO
742,Pacific,Southwest Pacific,Fiji,Somosomo Strait,-16.7667,-179.9667,,2000,,3,HIGH,extensive bleaching,GCRMN 2000. Chapter 10,0,FJI
54574,Pacific,Southwest Pacific,Fiji,"Somosomo Straits/Aquatrek, Taveuni",-16.81455556,-179.8593611,,2005,10,1,No Bleaching,,Reef Check submitted by Helen Sykes,,FJI
2135,Americas,Eastern Caribbean,St. Lucia,Soufriere,13.83333333,-61.06666667,,1998,,3,No Bleaching, ,ReefBase,8838,LCA
226,,,United Kingdom,"Soufriere, Saint Lucia",13.8716,-61.0808,,1998,,3,No Bleaching,100%,"Wilkinson, Clive",0,GBR
70,Asia,South Asia,Maldives,South  Male Atoll,3.9834,73.4262,8,1998,30m,3,MEDIUM,severe bleaching; 60-100%bleaching,NOAA database,0,MDV
550,Africa,Eastern Africa,South Africa,South Africa 26-27deg S,-33.6,26.9,,1998,,1,LOW,less than 1% bleached,CORDIO Newsletter October 2000,0,ZAF
432,Pacific,Micronesia,Palau,South and West Ngeruangel Atoll,8.1525,134.62,,1998,,3,MEDIUM,50-60%,ICRI paper,0,PLW
7112,Asia,South Asia,Maldives,South Ari Atoll,3.84,72.74,1,2008,3,0,No Bleaching,"0% of recorded recently killed coral is result of bleaching, all storm damage; Other category on substrate all Discosoma sp. Carpet anemones; coral damage by storms","Reef Check, Submitted by Jean-Luc Solandt. Site ID 72.44.57E.3.50.45N",,MDV
1742,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"South Barnard Is, main reef on east",-17.75107,146.15255,4,1998,,2,No Bleaching,,Berkelmans & Oliver (1999),,AUS_GBR
1252,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"South Barnard Is, main reef on east",-17.75107,146.15255,4,1998,,2,No Bleaching,,Berkelmans & Oliver (1999),,AUS_GBR
1250,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"South Barnard Is, Sister Is",-17.75107,146.15255,4,1998,,1,LOW,0-5% bleached,Berkelmans & Oliver (1999),,AUS_GBR
1740,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"South Barnard Is, Sister Is",-17.75107,146.15255,4,1998,,1,LOW,0-5% bleached,Berkelmans & Oliver (1999),,AUS_GBR
1741,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"South Barnard Is, Stevens Is",-17.75107,146.15255,4,1998,,1,LOW,0-5% bleached,Berkelmans & Oliver (1999),,AUS_GBR
1251,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"South Barnard Is, Stevens Is",-17.75107,146.15255,4,1998,,1,LOW,0-5% bleached,Berkelmans & Oliver (1999),,AUS_GBR
424,Americas,Northern Caribbean,Cuba,south coast Cuba,21.329,-79.5761,,1998,,0,No Bleaching,no bleaching,"Wilkinson, Clive. http://coral.aoml.noaa.gov/bulls/clive-bleaching.html",0,CUB
4082,Americas,Eastern Caribbean,Barbados,South coast of Barbados,13.063,-59.482,9,2005,,-1,MEDIUM,"We conducted at least 5 reconnaissance dives on the south coast of the island.  A greater diversity of species were found to have undergone bleaching.  <br>Our office has also been receiving reports from fishermen and by the Fisheries Division that a number of spotted moray eels have been washing up onto the beach in some areas, probably caused by  the elevated temperatures were reducing dissolved oxygen, hence suffocating the morays.  Likewise, reports have been made that the white sea egg (Tripneustes ventricosus) has been going through a mortality event of their own.  Spines have been reported to be falling off etc. <br>The observed bleaching has been so wide-spread that almost any coordinate would do.  However, below are the coordinates for 4 of 35 dive sites for which we maintain moorings for dive boats:  a.. Maycocks Reef - N 13 17'32.8""  W 059 39'47.5""  ( most northern buoy on west coast)<br>  b.. Spawnee           - N 13 13'38.4""  W 059 39'08.5""  (west coast)<br>  c.. Old Fort            - N 13 04'39.3""  W 059 36'55.2"" (South coast)<br>  d.. Pieces of Eight   - N 13 04'18.2""  W 059 35'48.5"" (south coast)<br>",Fabian Hinds [fhinds@coastal.gov.bb] in Coral List 20/9/2005,,BRB
853,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,South Direction Is,-14.81069,145.52003,4,1998,,0,No Bleaching,,Berkelmans & Oliver (1999),,AUS_GBR
854,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,South Direction Is,-14.82175,145.52211,4,1998,,0,No Bleaching,,Berkelmans & Oliver (1999),,AUS_GBR
1422,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,South Direction Is,-14.81069,145.52003,4,1998,,0,No Bleaching,,Berkelmans & Oliver (1999),,AUS_GBR
1423,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,South Direction Is,-14.82175,145.52211,4,1998,,0,No Bleaching,,Berkelmans & Oliver (1999),,AUS_GBR
2816,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,South Direction Reef (North),-14.8203,145.5232,3,2002,,0,No Bleaching,,GBRMPA Data 2002,,AUS_GBR
2815,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,South Direction Reef (South),-14.8092,145.5211,3,2002,,0,No Bleaching,,GBRMPA Data 2002,,AUS_GBR
400,Asia,South Asia,Sri Lanka,south east coast nr Battilacoa,7.7221,81.7278,5,1998,42m,1,No Bleaching,noticeable,"Wilkinson, Clive. http://coral.aoml.noaa.gov/bulls/clive-bleaching.html",0,LKA
2649,Africa,Southwest Indian Ocean,Seychelles,South East Coast St. Pierre,-9.33,50.73,2,1998,8-25m,3,HIGH,>50% of hard and soft coral bleached,Mark Spalding unpublished data,,SYC
2646,Pacific,Micronesia,Marshall Islands,"South Eastern, Majuro",7.01,171.367,9,2002,very shallow,1,LOW,"Entire atoll experience bleaching (?)Uppermost intertidal Acropora (blue axial tips, A. seriata?) co-mingled with a rose-colored Pocillopora.  Tip bleaching, marking the shallow thermocline below","Dean Jacobson Coral-list@coral.aoml.noaa.gov11/9/2002",,MHL
1219,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,South Hixson Cay,-22.36177,152.7152,4,1998,,0,No Bleaching,,Berkelmans & Oliver (1999),,AUS_GBR
1220,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,South Hixson Cay,-22.35559,152.69149,4,1998,,0,No Bleaching,,Berkelmans & Oliver (1999),,AUS_GBR
1364,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,South Hixson Cay,-22.36177,152.7152,4,1998,,0,No Bleaching,,Berkelmans & Oliver (1999),,AUS_GBR
1365,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,South Hixson Cay,-22.35559,152.69149,4,1998,,0,No Bleaching,,Berkelmans & Oliver (1999),,AUS_GBR
3260,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,South Hixson Reef,-22.3602,152.7162,3,2002,,0,No Bleaching,,GBRMPA Data 2002,,AUS_GBR
2675,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,South Ledge,-10.7034,142.7335,3,2002,,0,No Bleaching,,GBRMPA Data 2002,,AUS_GBR
1955,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,South Ledge Rf,-10.70489,142.73246,4,1998,,1,No Bleaching,,Berkelmans & Oliver (1999),,AUS_GBR
117,Asia,South Asia,Maldives,South Male,3.8171,73.4243,8,1998,,3,HIGH,90% coral bleached,Coral Listserver,0,MDV
378,Asia,South Asia,Maldives,South Male Atoll,4.1197,73.4742,7,1998,,3,HIGH,95% bleached,Coral Listserver,0,MDV
1628,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,South Molle Is,-20.25997,148.83713,4,1998,,0,No Bleaching,No bleaching,Berkelmans & Oliver (1999),,AUS_GBR
1059,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,South Molle Is,-20.25997,148.83713,4,1998,,0,No Bleaching,No bleaching,Berkelmans & Oliver (1999),,AUS_GBR
2465,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,South Molle Island Reef,-20.26,148.8371,,1994,,0,No Bleaching,,GBRMPA  Historical Bleaching Database,0,AUS_GBR
4050,Australia,Australia and Papua New Guinea,Australia,"South of Conzine Bays, Eastern Shore, Mermaid Sound, Western Australia",-20.5617,116.7857,5,2005,1-6m,2,No Bleaching,"Coral cover in the area: 31-50% <br>Coral type that belached: Plates, Soft, Massive, Encrusting, Bushy <br>","Personal communication to Reefbase by Cassandra C. Cheffers  (cassandra.cheffers@woodside.com.au),Woodside Energy Ltd. P.O. Box 517, Karratha, WA 6714 on behalf of Ian Baxter (ian_baxter@urscorp.com) , URS Australia Pty Ltd",,AUS
4044,Australia,Australia and Papua New Guinea,Australia,"South of LNG Jetty,Eastern Shore, Mermaid Sound, Western Australia",-20.5959,116.7639,5,2005,2-7m.,1,No Bleaching,"Coral cover in the area: 11-30% <br>Coral type that belached: Brain, Plate, Encrusting, Bushy, Soft <br>","Personal communication to Reefbase by Cassandra C. Cheffers  (cassandra.cheffers@woodside.com.au),Woodside Energy Ltd. P.O. Box 517, Karratha, WA 6714 on behalf of Ian Baxter (ian_baxter@urscorp.com) , URS Australia Pty Ltd",,AUS
6601,Americas,U.S. Caribbean,Puerto Rico,South Palominito,18.3365,-65.5666,10,2003,9.5,1,No Bleaching,,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: PuertoRico-2003,,PRI
3977,Americas,Northern Caribbean,Bahamas,South Perry,23.745,-76.081,9,1987,3-5m,1,No Bleaching,"38.2% of coral cover was pale, 1.6% bleached (3 month after bleaching start)Five of the scleractinian corals that exhibited prolonged bleaching have predominantly massive morphologies  (Colpophyllia natans, Diploria labyrinthiformis, the ""Montastraea annularis complex,"" Porites astreoides, Stephanocoenia intersepta) and three are foliaceous (the ""Agaricia agaricites complex,""  A . tenuifolia, Leptoseris cucullata [=Helioseris cucullata]) . The milleporan, M. alcicornis, is primarily an encrusting coral. Several of the rapidly growing, branching taxa (Acropora cervicornis, A . palmata,Porites porites, ""finger Porites""), which are known to have been affected by the mass bleaching event at these sites are presumed to have mostly recovered before the point-count surveys began.","Lang, J.C., H.R. Lasker, E.H. Gladfelter, P. Hallock, W.C. Jaap, F.J. Losada and R.G. Muller, 1992.  Spatial and Temporal Variability during Periods of ""Recovery"" after Mass Bleaching on Western Atlantic Coral Reefs Amer. Zool. 32:696-706",6456,BHS
