"YEAR","LAT","LON","COUNTRY","REMARKS","CODE","SEVERITY"
1999,11.95428,-66.62267,"Venezuela",NA,"VEN","HIGH"
2001,23.15111,-80.21278,"Cuba",NA,"CUB","HIGH"
2001,23.15528,-80.21222,"Cuba",NA,"CUB","HIGH"
1995,15.9667,-86.45,"Honduras","73% corals bleached","HND","HIGH"
1997,15.9667,-86.45,"Honduras","less severe than in 1995","HND","HIGH"
2009,15.98,-86.49,"Honduras","100% of recorded recently killed coral on substrate is result of bleaching","HND","HIGH"
2009,15.65,-86.48,"Honduras","0% of recorded recenly killed coral on substrate is result of bleaching","HND","HIGH"
2001,21.58565,-81.5859,"Cuba",NA,"CUB","HIGH"
2001,21.57978,-81.5886,"Cuba",NA,"CUB","HIGH"
2001,20.575,-78.11983,"Cuba",NA,"CUB","HIGH"
2001,22.915,-79.70139,"Cuba",NA,"CUB","HIGH"
2002,9.2723,-82.0065,"Panama (Atlantic)","Live stony coral cover 28%.  

23% of stony coral (>10 cm diameter) pale to completely  bleached","PAN","HIGH"
2002,9.423,-82.324,"Panama","Live stony coral cover 10%

22% of stony coral (>10 cm diameter) pale to completely  bleached, species involve- Montastrea annularis, Millepora alcicornis and P. astereoides.

No bleaching at A. palmata - half of the colonies were 'old standing dead'","PAN","HIGH"
1983,-0.741666667,-90.305,"Ecuador","Corals were severly bleached during the height of the 1982-83 ENSO (Robinson 1985). ","ECU","HIGH"
1998,10.4456,123.6308,"Philippines","Moderate bleaching","PHL","HIGH"
1998,7.5,134.5,"Palau","severe bleaching","PLW","HIGH"
2002,-18.7249,147.5403,"Torres Strait & Great Barrier Reef",NA,"AUS","HIGH"
1998,-18.72638,147.53924,"Torres Strait & Great Barrier Reef","1-2%","AUS","HIGH"
1998,-18.72638,147.53924,"Torres Strait & Great Barrier Reef","1-2%","AUS","HIGH"
1998,3.25,73,"Maldives","1st signs bleaching mid April with temps at 33c. Early may major bleaching. mid may widespread bleaching temps 31c at 30m","MDV","HIGH"
1998,-19.7141,149.37,"Torres Strait & Great Barrier Reef",NA,"AUS","HIGH"
1998,16.6,-88.2,"Belize","100% bleaching of Agaricia tenuifolia","BLZ","HIGH"
1998,-6.1,71.73333333,"United Kingdom"," A 1996 survey showed that only 12% of the substrate on the seaward reefs is live coral today. Upto 40% was unidentifiable dead substrate. In 1996, an average of about 75% of the substrate was living corals and soft corals.","GBR","HIGH"
2009,25.320489,60.61532,"Iran","I ïd like to inform you of an unusual bleaching I observed in Chahbahar Bay, on the coast of south-east Iranian Baluchistan, Oman Sea.I call this as unusual bleaching because all bleached corals were of massive Favia, to some extant Porites and Montastrea species and

some soft coral. Non of newly relocated (6 months) and transplanted Acropora and *Pocillopora** *corals were bleached. I am wondering why stress-toleartor corals were bleached while non of ruderals corals were not.","IRN","HIGH"
2000,18.45345,-77.97095,"Jamaica",NA,"JAM","HIGH"
1983,-1.233333333,-90.38333333,"Ecuador"," Continued bleaching with tissue damage occurred.","ECU","HIGH"
1998,11.9538,102.363,"Thailand",NA,"THA","HIGH"
2003,-6.426,39.346,"Zanzibar Islands","Acropora and Stylophora are affected (but present in

low percentages in most areas) whilst more massive

colonies (Porites) are also showing signs of stress

and bleaching.

Many species have paled or bleached to the extent of showing underlying shades of pink/purple (Pocillopora, Montipora), green/yellow (Hydnophora, Echinopora, Pocillopora) and other colours that might be indicative of fluorescent colours, rather than bleaching a full white.","ZAN","HIGH"
1998,16.63,-88.13,"Belize","virtually every living colony bleached","BLZ","HIGH"
2002,-12.8872,143.6008,"Torres Strait & Great Barrier Reef",NA,"AUS","HIGH"
1998,-6.1274,39.1742,"Tanzania",NA,"TZA","HIGH"
1998,-19.36866,148.33633,"Torres Strait & Great Barrier Reef","5-10%","AUS","HIGH"
1998,-19.36866,148.33633,"Torres Strait & Great Barrier Reef","5-10%","AUS","HIGH"
1998,-0.75,-90.3,"Ecuador","70-90% corals bleached","ECU","HIGH"
2009,11.33,60.56,"Trinidad and Tobago","100% of recorded recently killed coral on substrate is result of bleaching","TTO","HIGH"
2002,-20.8209,150.381,"Torres Strait & Great Barrier Reef",NA,"AUS","HIGH"
2002,-20.8572,150.3798,"Torres Strait & Great Barrier Reef","lots of white on back bommies","AUS","HIGH"
2005,24.913,-80.62,"Florida (USA)","At Florida Keys inshore patch reef sites, Cheeca Rocks, extensive coral bleaching has been observed affecting up to 80% of scleractinian corals.  Cheeca Rocks is located offshore of the middle Florida Keys and this sites are currently being monitored as part of a dissertation study on coral disease. <br>

Five 16m2 permanent plots were established at each of these sites in August of 2004 and a total of 266 corals at Cheeca Rocks have been monitored for the incidence of bleaching and disease since that time.<br>

On August 11th, 2005, I observed some partial bleaching affecting only a few of the monitored colonies. When I returned on August 16th, paling and partial bleaching was occurring on 19% of the monitored corals at Cheeca Rocks.  This bleaching was mainly affecting species of Colpophyllia natans and Montastrea faveolata. However, at this point all of the monitored colonies of Agaricia agaricites within the quadrats were completely bleached. <br>

On September 1st, I revisited the sites to find that 74% of monitored corals at Cheeca Rocks were experiencing some extent of bleaching (paling, partial bleaching, or total colony bleaching).  The proportions of all colonies experiencing total bleaching (i.e. no observable color from zooxanthellae) were 11% at Cheeca Rocks.  <br>

Species most affected by the bleaching were C. natans, M. faveolata, and A. agaricites.  Other species found bleaching included M. annularis, M. cavernosa, Dichocoenia stokesii, Diploria clivosa, D. strigosa, D. labrynthiformis, Favia fragum, Meandrina meandrites, Mussa angulosa, Porites astreoides, P. porites, Siderastrea radians, S. siderea, and Stephanocoenia intersepta.  Species other than scleractinian corals observed to be bleaching included Millepora alcicornis, M. complanata, Palythoa caribaeorum, Erythropodium caribaeorum, Briareum asbestinum, and some other gorgonians. The only notable exception was individuals of Mycetophyllia spp. which appeared healthy and experienced no noticeable bleaching.<br>

Water temperature was recorded during each site visit with a YSI-30 at

depths of 1 meter and 5 meters from the surface.  Water temperatures in

degrees Celsius were recorded as follows: 

8/11/05: 

Cheeca Rocks; 1m: 31.7, 5m: 31.7<br>

8/16/05: 

Cheeca Rocks; 1m: 31.7, 5m: 31.7<br>

9/1/05: 

Cheeca Rocks; 1m: 31.1, 5m: 31.1<br>

9/6/05: 

Cheeca Rocks; 1m: 30.5, 5m: 30.3<br>



Coral bleaching photos is available at http://www.ncoremiami.org/documents/FloridaBleaching_05.pdf","USA","HIGH"
1999,11.3333,-74.1333,"Colombia","6% of colonies showing signs of bleaching","COL","HIGH"
2010,11.32561111,-74.12836111,"Colombia","% live coral bleached = 70-100% bleached.

 Relative to previous bleaching, the bleaching is worse to 2005 bleaching/","COL","HIGH"
1998,-22.08333,150.66667,"Torres Strait & Great Barrier Reef",NA,"AUS","HIGH"
1998,-18.66063,147.71017,"Torres Strait & Great Barrier Reef","<2%","AUS","HIGH"
1998,-18.66063,147.71017,"Torres Strait & Great Barrier Reef","<2%","AUS","HIGH"
1997,23,-109.7,"Mexico","Moderate bleaching; 19% bleached","MEX","HIGH"
2010,-8.3640666,116.0879,"Indonesia","Type of dead coral: Acropora table;

Percentage of live coral cover in the area: 40%;

Reef zone: Reef Flat;","IDN","HIGH"
1998,20.49,-105.5,"Mexico","55%","MEX","HIGH"
1998,24.75133,-77.80767,"Bahamas",NA,"BHS","HIGH"
2002,-16.2123,145.7926,"Torres Strait & Great Barrier Reef",NA,"AUS","HIGH"
2006,-22,152.67,"Australia",NA,"AUS","HIGH"
2006,-22,152.67,"Australia",NA,"AUS","HIGH"
1976,8,-82.33333333,"Panama","At irregularly low tides with two hour exposures of the reef. Reported by Glynn (1976). Colonies bleach within a few days of exposure and after 2 or 3 weeks are covered with algae.","PAN","HIGH"
1983,8,-82.33333333,"Panama","May have caused local extinction of hydrozoans. The El NiÐo of 1982/3 which caused an anomalous warming of surface waters in the tropical Pacific Ocean, has been implicated. At least 10000 km_ have been affected. All Millepora hydrocorals and scleractinia","PAN","HIGH"
1983,8,-82.33333333,"Panama","May have caused local extinction of hydrozoans. The El NiÐo of 1982/3 which caused an anomalous warming of surface waters in the tropical Pacific Ocean, has been implicated. At least 10000 km_ have been affected. All Millepora hydrocorals and scleractinia","PAN","HIGH"
1998,8,-82.33333333,"Panama"," There were about 50-90% corals which were partailly bleached.","PAN","HIGH"
1998,20.5,-105.47,"Mexico","65%","MEX","HIGH"
1998,-7.983333333,39.78333333,"Tanzania"," 100% of the hard corals were dead.","TZA","HIGH"
1998,-11.39151,143.07176,"Torres Strait & Great Barrier Reef",NA,"AUS","HIGH"
2002,-11.3901,143.0728,"Torres Strait & Great Barrier Reef",NA,"AUS","HIGH"
1998,13.3644,100.9823,"Thailand","widespread bleaching 50-60%","THA","HIGH"
2007,10.43,105.67,"Australia (West)","0% of recorded recently killed coral is result of bleaching","AUS","HIGH"
2007,10.42,105.69,"Australia (West)","0% of recorded recently killed coral is result of bleaching","AUS","HIGH"
1997,-10.5014,105.5092,"Torres Strait & Great Barrier Reef","40% bleached and died","AUS","HIGH"
2007,10.43,105.67,"Australia (West)","0% of recorded recently killed coral is result of bleaching; Coral damage - mild storm and surge damage, Coral disease pink trematodes on porites sp.","AUS","HIGH"
1998,25.414,-77.923,"Bahamas","60% (GCRMN 2000)","BHS","HIGH"
1998,-10.298,40.3604,"Tanzania","10","TZA","HIGH"
1998,-6.3031,39.195,"Tanzania",NA,"TZA","HIGH"
1994,-6.35,39.225,"Tanzania","Appears to occurr after extreme low tides when corals have been exposed for long periods. Degree of damage appears to be greater when several low tides occurr colse together. Most of the affected corals seem to recover within two months of the event.","TZA","HIGH"
1998,-6.35,39.225,"Tanzania","Survival after bleaching was about 60-80% Bleaching of hard corals were estimated to be 80-95%.","TZA","HIGH"
1993,-6.35,39.225,"Tanzania","Extent Unspecified; First documented in September 1993.","TZA","HIGH"
2003,-6.271,39.175,"Zanzibar Islands","Acropora and Stylophora are affected (but present in

low percentages in most areas) whilst more massive

colonies (Porites) are also showing signs of stress

and bleaching.

Many species have paled or bleached to the extent of showing underlying shades of pink/purple (Pocillopora, Montipora), green/yellow (Hydnophora, Echinopora, Pocillopora) and other colours that might be indicative of fluorescent colours, rather than bleaching a full white.","ZAN","HIGH"
1998,10.4843,99.24,"Thailand","widespread bleaching 30-50%","THA","HIGH"
2003,22.03,-80.433,"Cuba","East of the entrance of Cienfuegos Bay.  No Bleaching (less than 1 %) (October 5)","CUB","HIGH"
2003,19.9613,-75.871,"Cuba","Moderate coral discolouring (not fully bleaching) were observed at a beautiful fore reef at 10-25 m deep at the southeast of Cuba, west close to the City of Santiago de Cuba. Siderastrea siderea appeared very often with a bluish-violet color, and Montastrea annularis and faveolata, Diploria and other massive corals apperaed with paler coloration than normal. Full bleaching was rare and partial.","CUB","HIGH"
1998,-14.06878,144.24212,"Torres Strait & Great Barrier Reef",NA,"AUS","HIGH"
2002,-11.968,143.2836,"Torres Strait & Great Barrier Reef",NA,"AUS","HIGH"
1998,-24.00709,151.73448,"Torres Strait & Great Barrier Reef",NA,"AUS","HIGH"
2009,-9.511093,147.17895,"Papua New Guinea","About 35% of hard corals and similar portions of soft corals bleached in later Dec, but early Jan much more bleached, and now (25th Jan) a similar portion of coral (and many species of Anemone)are  bleached but many of the December bleached corals now seem to be dead or partly dead, and with algae starting to grow over them. So cumulatively it seems the majority in the shallows is either bleached or was bleached in late Dec/early Jan and is now dead or partly dead.

Bleaching started around mid-3rd week December 08.

IÍve observed on coastal reefs and off several nearby islands, but understand it also prevails some way down the coast at least in the inner islands (IÍve not checked the outer reef nor greater depths)","PNG","HIGH"
2002,-17.1952,146.3679,"Torres Strait & Great Barrier Reef",NA,"AUS","HIGH"
1998,-17.1967,146.36685,"Torres Strait & Great Barrier Reef",NA,"AUS","HIGH"
1998,-17.1967,146.36685,"Torres Strait & Great Barrier Reef",NA,"AUS","HIGH"
2002,-19.4378,148.8531,"Torres Strait & Great Barrier Reef","fluoros","AUS","HIGH"
1998,-19.39867,148.86767,"Torres Strait & Great Barrier Reef",NA,"AUS","HIGH"
1998,-19.39867,148.86767,"Torres Strait & Great Barrier Reef",NA,"AUS","HIGH"
2006,-11.215,132.25,"Australia","I am running coral reef monitoring program at Northern Territory at at Cobourg Peninsula, since 2000. <br>

No significant coral bleaching had happened in monitored areas since then 2004.","AUS","HIGH"
1998,6.03,-77.37,"Colombia","no bleaching","COL","HIGH"
2002,-20.7179,151.0453,"Torres Strait & Great Barrier Reef",NA,"AUS","HIGH"
2002,-20.7247,151.0511,"Torres Strait & Great Barrier Reef",NA,"AUS","HIGH"
1998,-20.74613,151.0204,"Torres Strait & Great Barrier Reef",NA,"AUS","HIGH"
1998,-20.74613,151.0204,"Torres Strait & Great Barrier Reef",NA,"AUS","HIGH"
1998,-11.81959,143.36373,"Torres Strait & Great Barrier Reef",NA,"AUS","HIGH"
1998,-20.78118,149.39307,"Torres Strait & Great Barrier Reef",NA,"AUS","HIGH"
1998,-20.78118,149.39307,"Torres Strait & Great Barrier Reef",NA,"AUS","HIGH"
1980,-19.1751,146.8138,"Torres Strait & Great Barrier Reef",NA,"AUS","HIGH"
1982,-19.1751,146.8138,"Torres Strait & Great Barrier Reef",NA,"AUS","HIGH"
1992,-19.1751,146.8138,"Torres Strait & Great Barrier Reef",NA,"AUS","HIGH"
1994,-19.1751,146.8138,"Torres Strait & Great Barrier Reef",NA,"AUS","HIGH"
2002,-19.1735,146.8149,"Torres Strait & Great Barrier Reef",NA,"AUS","HIGH"
1998,16.87,-88.12,"Belize","massive bleaching","BLZ","HIGH"
1982,8.687,-87.0067,"Costa Rica","extensive","CRI","HIGH"
1998,-12.2134,96.8636,"Australia","extensive","AUS","HIGH"
2007,12.1,96.89,"Australia","0% of recorded recently killed coral is result of bleaching","AUS","HIGH"
2007,12.11,96.87,"Australia","Evidence of disease and bleaching; Black tip reef shark, grey reef shark, manta birostris","AUS","HIGH"
1998,24.68333333,-80.95033333,"Florida (USA)"," Minor bleaching","USA","HIGH"
1998,24.6831,-80.9911,"Florida (USA)","Minimal bleaching","USA","HIGH"
1998,24.6763,-80.9827,"Florida (USA)","0","USA","HIGH"
1998,-18.43636,147.52291,"Torres Strait & Great Barrier Reef",NA,"AUS","HIGH"
1998,-18.43636,147.52291,"Torres Strait & Great Barrier Reef",NA,"AUS","HIGH"
2002,-20.4207,149.0065,"Torres Strait & Great Barrier Reef",NA,"AUS","HIGH"
2002,-20.6804,150.2294,"Torres Strait & Great Barrier Reef",NA,"AUS","HIGH"
2002,-20.6575,150.2882,"Torres Strait & Great Barrier Reef",NA,"AUS","HIGH"
1998,-20.68195,150.22832,"Torres Strait & Great Barrier Reef",NA,"AUS","HIGH"
1998,-20.65906,150.28715,"Torres Strait & Great Barrier Reef",NA,"AUS","HIGH"
1998,-20.68195,150.22832,"Torres Strait & Great Barrier Reef",NA,"AUS","HIGH"
1998,-20.65906,150.28715,"Torres Strait & Great Barrier Reef",NA,"AUS","HIGH"
1998,-22.23286,150.31495,"Torres Strait & Great Barrier Reef",NA,"AUS","HIGH"
1987,7,-74,"Colombia"," Extent Unspecified","COL","HIGH"
1997,7,-74,"Colombia","Minimal bleaching","COL","HIGH"
1983,7,-74,"Colombia","Extent Unspecified; Gorgona spp. suffered mass mortality and coral bleaching was also observed in the 1980's.","COL","HIGH"
1983,10.1,-76,"Colombia","severe","COL","HIGH"
1987,10.1,-76,"Colombia","intermediate","COL","HIGH"
1990,10.1,-76,"Colombia","mild","COL","HIGH"
1995,10.1,-76,"Colombia","mild","COL","HIGH"
1999,10.1,-76,"Colombia","mild","COL","HIGH"
1982,3.3,-78,"Colombia","severe","COL","HIGH"
1997,4.0111,-77.6335,"Colombia","30% bleached","COL","HIGH"
2002,-14.4143,144.9504,"Torres Strait & Great Barrier Reef","back reef bommies white, but around cay is a cat 4","AUS","HIGH"
1998,-14.41575,144.94934,"Torres Strait & Great Barrier Reef",NA,"AUS","HIGH"
1998,-12.1,43.8,"Comoros","In Grand Comore, bleaching was observed as 50m round patches, probably linked to underground freshwater runoff. Roughly 55% of the corals had died during this particular bleaching event.","COM","HIGH"
1998,-20.46374,149.10209,"Torres Strait & Great Barrier Reef","No bleaching","AUS","HIGH"
1998,-20.46374,149.10209,"Torres Strait & Great Barrier Reef","No bleaching","AUS","HIGH"
1998,8.71,106.6607,"Vietnam","50","VNM","HIGH"
1998,8.711,106.6497,"Vietnam","70-90% bleaching 1st seen 7/22/98","VNM","HIGH"
1998,10.53333333,108.95,"Vietnam","Hundreds  of 2-3 m diameter, massive corals were killed, including 9 m diameter colonies which were several hundred years old. Many corals were dead by mid-September, with total losses of about 70-80% on shallow water (1-2 m). In deper water, there was 90



The 1998 bleaching event resulted in bleaching of 37% of the coral colonies in the Con Dao islands. This was additional to the 10% of corals killed previously. The soft coral, Sinularia and fire coral, Millepora were most affected with almost 100% and 83% of

colonies bleached respectively. Hard corals that were most affected included Porites

(57%), Symphyllia (42%), Leptastrea (40%), and Acropora (19%, many newly killed). (Chou et al 2002)","VNM","HIGH"
1997,26.9,-111.9,"Mexico","moderate","MEX","HIGH"
1994,23.83333333,-75.11666667,"Bahamas"," Extent Unspecified","BHS","HIGH"
1998,24.9487,-80.4648,"Florida (USA)","0","USA","HIGH"
1999,24.79,-80.8897,"Florida (USA)","30% partially bleached","USA","HIGH"
1996,25.988,50.884,"Bahrain","This area has large rocks encrusting with some algae and some coral.  All of the corals observed was bleached.","BHR","HIGH"
1998,24.30122,-77.64788,"Bahamas",NA,"BHS","HIGH"
1998,24.3013,-77.64788,"Bahamas",NA,"BHS","HIGH"
1998,-15.13982,145.31652,"Torres Strait & Great Barrier Reef",NA,"AUS","HIGH"
1998,-15.13982,145.31652,"Torres Strait & Great Barrier Reef",NA,"AUS","HIGH"
1998,-15.13982,145.31652,"Torres Strait & Great Barrier Reef",NA,"AUS","HIGH"
1998,-15.13982,145.31652,"Torres Strait & Great Barrier Reef",NA,"AUS","HIGH"
1998,-23.03778,150.87596,"Torres Strait & Great Barrier Reef",NA,"AUS","HIGH"
2008,-23.18427,150.94,"Australia","Bommie Field - Rock Substrate - 1-2m



 Pic 379 - Nephtheidae (Scleronephthya sp.or denchonephthya sp.) Pic 398 - 398 - Platygyra or Oulophyllia Could","AUS","HIGH"
2002,-23.0362,150.877,"Torres Strait & Great Barrier Reef",NA,"AUS","HIGH"
1983,8.616666667,-79.05,"Panama","The El NiÐo of 1982/3 which caused an anomalous warming of sea surface waters in the tropical Pacific Ocean, has been implicated as the cause of bleaching. At least 10000 km_ of reef area have been affected. Reported by Glynn (1983, 1984). ","PAN","HIGH"
