"YEAR","COUNTRY","LOCATION","LAT","LON","REMARKS","CODE","SEVERITY"
1998,"Ecuador","Galapagos Islands",-0.65,-90.38333333," Coral bleached down to 30 m, but bleaching was more extensive shallower than 10-15 m depth.","ECU","LOW"
1998,"Torres Strait & Great Barrier Reef","Gallon Rf",-12.3167,143.333,NA,"AUS","LOW"
1998,"Belize","Gallows",17.4911,-88.0462,"25-30% bleached","BLZ","LOW"
1998,"Belize","Gallows Point",17.48333333,-88.05,"Moderate bleaching; The bleaching is correlated with exceptionally warm water, and calm weather. Water temperatures have been consistently between 30-32ÁC, and on the surface near some of the cayes, it was between 36-38ÁC. Bleaching was between 25-30%.","BLZ","LOW"
1998,"Bahamas","Gaulin's Forereef #1",24.16,-74.46,NA,"BHS","LOW"
1998,"Bahamas","Gaulin's Forereef #2",24.17,-74.48,NA,"BHS","LOW"
1998,"Bahamas","Gaulin's Forereef #3",24.14,-74.45,NA,"BHS","LOW"
1998,"Bahamas","Gaulin's Reef A, backreef",24.15,-74.47,NA,"BHS","LOW"
1998,"Bahamas","Gaulin's Reef B, backreef",24.16,-74.48,NA,"BHS","LOW"
1998,"Bahamas","Gaulin's Reef C, backreef",24.14,-74.46,NA,"BHS","LOW"
1998,"Malaysia","Gaya Island ( Pulau Gaya )",6.016666667,116.0333333," Bleaching of 30-40% of all live coral cover.","MYS","LOW"
1998,"Torres Strait & Great Barrier Reef","GBF (central)",-18.5253,147.1444,"significant bleaching","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","GBR",-19.4195,148.8477,NA,"AUS","LOW"
1985,"Torres Strait & Great Barrier Reef","GBR Central",-18,146.1666667,"Reported from Myrmidon Reef by Fisk and Done, 1985. ","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Geoffrey Bay",-19.158,146.867,"Large areas of pale coral","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Geoffrey Bay",-19.15,146.85,"80-90%","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Geoffrey Bay",-19.158,146.867,"Large areas of pale coral","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Geoffrey Bay, Magnetic Islands",-19.15,146.85,"55% bleached at the deeper area, 45% bleached at the shallow area

Millepora and Pocilloporid severly affected. Acropora palifera highly susceptable. Tabular and areborescent Acropora high mortality. Montipora bimodal reponse.

Astreopora not severe","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Gibson Rf, bommies on east side",-17.29573,146.36461,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Gibson Rf, bommies on east side",-17.29573,146.36461,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Gibson Rf, on reef edge",-17.29573,146.36461,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Gibson Rf, on reef edge",-17.29573,146.36461,NA,"AUS","LOW"
1998,"Indonesia","Gili Islands",-8.383333333,116.05,"In August, there was high mortality, but some n\massive corals were recovering. Almost 90% of hard corals were bleached.","IDN","LOW"
1998,"Indonesia","Gili Islands, Lombok Strait",-8.3295,116.0603,"90%","IDN","LOW"
1998,"Belize","Glover's Reef Atoll",16.8086,-87.6901,"fore reef,top reef, back reef and patch reefs","BLZ","LOW"
1998,"Belize","Glover's Reef Atoll",16.8086,-87.6901,"still widespread bleaching on forereef, backreef & lagoonal patch reefs","BLZ","LOW"
1998,"Belize","Glovers Reef",16.8,-87.76666667,"Bleaching was noted on Sept. 7 at Glover's Reef by the Wildlife Conservation Society staff. Since then the bleaching has intensified and spread. Bright (1998) presumes that the cause of the bleaching (high sea water temperature) manifested itself around t","BLZ","LOW"
1998,"Belize","Glovers Reef",16.8,-87.76666667,"The bleaching is correlated with exceptionally warm water, and calm weather. Water temperatures have been consistently between 30-32ÁC, and on the surface near some of the cayes, it was between 36-38ÁC. Bleaching was measured at 76% on the western fore re","BLZ","LOW"
1998,"Australia","Gneering Shoals",-26.65,153.3333333,"Moderate bleaching; Water temperatures were around 28ÁC (maybe as high as 30ÁC), where they are normally in the mid-20ÁCs.","AUS","LOW"
1998,"Australia","Gneering Shoals",-26.6502,153.1824,"60-70% ","AUS","LOW"
1998,"Belize","Goffs Caye",17.33,-88.03,"25-30% bleached","BLZ","LOW"
1998,"Torres Strait & Great Barrier Reef","Goldsmith Is",-20.66679,149.15987,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Goldsmith Is",-20.68563,149.14398,NA,"AUS","LOW"
1997,"Costa Rica","Golfo Dulce",9.9,-84.9,"60% branching coral bleached, 28% massive coral bleached, 76% other coral life froms bleached","CRI","LOW"
1998,"Torres Strait & Great Barrier Reef","Goold Is, east side",-18.17319,146.15277,"10% bleached, mostly mud with low coral cover","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Goold Is, east side",-18.17319,146.15277,"10% bleached, mostly mud with low coral cover","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Goold Is, Hayman Point",-18.17319,146.15277,"0-10% bleached, little reef","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Goold Is, Hayman Point",-18.17319,146.15277,"0-10% bleached, little reef","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Goold Is, south side",-18.17319,146.15277,"0-10% bleached","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Goold Is, south side",-18.17319,146.15277,"0-10% bleached","AUS","LOW"
1997,"Colombia","Gorgona Island",2.97,-78.17,"beginning of event. 30% bleached","COL","LOW"
1983,"Colombia","Gorgona Island ( Isla de Gorgona )",2.983333333,-78.2,"Bleaching and mortality was assumed to be associated with the El NiÐo event. Reported by Glynn (1984). ","COL","LOW"
1983,"Colombia","Gorgona Island ( Isla de Gorgona )",2.983333333,-78.2,"Bleaching and mortality was assumed to be associated with the El NiÐo event. Reported by Glynn (1984). ","COL","LOW"
1998,"New Caledonia","Goro",-22.31,167.03,"0","NCL","LOW"
1998,"Torres Strait & Great Barrier Reef","Gould Rf",-19.4017,148.77745,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Gould Rf",-19.50051,148.78414,"2-5%","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Gould Rf",-19.50205,148.73604,"5-10%","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Gould Rf",-19.4017,148.77745,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Gould Rf",-19.50051,148.78414,"2-5%","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Gould Rf",-19.50205,148.73604,"5-10%","AUS","LOW"
1998,"Cayman Islands","Grand Cayman",19.31666667,-81.23333333," Bleaching affected all species and possibly 90% of all corals were heavily bleached.","CYM","LOW"
1999,"Cayman Islands","Grand Cayman: Babylon (GC23)",19.35333,-81.16403,NA,"CYM","LOW"
1999,"Cayman Islands","Grand Cayman: Bear's Paw (GC27)",19.39757,-81.36028,NA,"CYM","LOW"
1999,"Cayman Islands","Grand Cayman: Breakers (GC30)",19.29178,-81.20115,NA,"CYM","LOW"
1999,"Cayman Islands","Grand Cayman: Casey's Reef (GC26)",19.35337,-81.19577,NA,"CYM","LOW"
1999,"Cayman Islands","Grand Cayman: Cemetery Reef (GC32)",19.36528,-81.39543,NA,"CYM","LOW"
1999,"Cayman Islands","Grand Cayman: Deila's Delight (GC24)",19.35863,-81.24668,NA,"CYM","LOW"
1999,"Cayman Islands","Grand Cayman: East End Reef (GC19)",19.31763,-81.07473,NA,"CYM","LOW"
1999,"Cayman Islands","Grand Cayman: Hepp's Mini Wall (GC28)",19.38543,-81.41653,NA,"CYM","LOW"
1999,"Cayman Islands","Grand Cayman: Isabel's Reef (GC22)",19.35767,-81.13575,NA,"CYM","LOW"
1999,"Cayman Islands","Grand Cayman: Kaho's Reef (GC20)",19.33337,-81.0766,NA,"CYM","LOW"
1999,"Cayman Islands","Grand Cayman: Kelly's Caverns (GC29)",19.29127,-81.1462,NA,"CYM","LOW"
1999,"Cayman Islands","Grand Cayman: Playing Field (GC31)",19.29275,-81.1053,NA,"CYM","LOW"
1999,"Cayman Islands","Grand Cayman: Queen's Throne (GC25)",19.3803,-81.29155,NA,"CYM","LOW"
1999,"Cayman Islands","Grand Cayman: Snapper Hole (GC21)",19.3439,-81.07793,NA,"CYM","LOW"
1999,"Cayman Islands","Grand Cayman: Sunset House (GC33)",19.2862,-81.39105,NA,"CYM","LOW"
1998,"Seychelles","Grand Soeur",-4.2833,55.8667,"bleaching","SYC","LOW"
1987,"Turks and Caicos Islands","Grand Turk Cays",21.41666667,-71.11666667," Extent Unspecified","TCA","LOW"
1998,"Comoros","Grande Comore",-11.4909,43.401,NA,"COM","LOW"
1998,"Torres Strait & Great Barrier Reef","Grassy Is, north",-20.13208,148.60696,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Grassy Is, north",-20.13208,148.60696,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Grassy Is, south",-20.15203,148.60663,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Grassy Is, south",-20.15203,148.60663,NA,"AUS","LOW"
1983,"Bahamas","Great Bahama Bank",25,-78.2,"Unspecified Coral bleaching was reported at the Gingerbread Grounds. Corals other than Diploria strigosa appeared normal with no apparent change in the physical or biological conditions (Glynn 1984).","BHS","LOW"
1987,"Torres Strait & Great Barrier Reef","Great Barrier Reef",-17.5,147," Extent Unspecified","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Great Barrier Reef",-17.5,147,"By this time, average daily sea temperatures had climbed to 31ÁC (6 m depth) and in the following week rose to slightly over 32ÁC. While seawater salinity ranged between 31-34 ppt. Extensive mortality (80% of living coral cover) was reported as worst affe","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Great Barrier Reef",-17.5,147,"This bleaching appeared to be  a combined effect of raised temperatures, exacerbated in the central GBR by massive flows of rainwater in January. Soft corals were extensively bleached on these inner reefs. In the upper 5 m, soft corals are 100% bleached a","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Great Barrier Reef",-17.8847,146.5938,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Great Barrier Reef (23.5 S)",-20.7693,151.0437,NA,"AUS","LOW"
1998,"United Kingdom","Great Chagos Bank",-6.2348,71.9986,">70%","GBR","LOW"
1987,"Bahamas","Great Inagua Island",21.15,-73.51666667," ","BHS","LOW"
1987,"Torres Strait & Great Barrier Reef","Great Keppel Island Reef",-23.1591,150.9566,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Great Kepple Is",-23.15268,150.97453,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Great Kepple Is",-23.19032,150.96475,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Great Palm, Coolgaree Bay",-18.71846,146.57507,"Low coral cover, Mainly Porites","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Great Palm, Coolgaree Bay",-18.71846,146.57507,"Low coral cover, Mainly Porites","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Great Palm, Hayman Rock",-18.74167,146.69167,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Great Palm, Hayman Rock",-18.74167,146.69167,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Great Palm, NE Bay",-18.74058,146.6362,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Great Palm, NE Bay",-18.74058,146.6362,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Great Palm, Sinballa Point",-18.68378,146.58243,"In patches could be scored a 1.","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Great Palm, Sinballa Point",-18.68378,146.58243,"In patches could be scored a 1.","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Great Palm, unnamed bay",-18.69659,146.5976,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Great Palm, unnamed bay",-18.69659,146.5976,NA,"AUS","LOW"
1998,"Florida (USA)","Grecian rocks, Florida",25.1175,-80.3159,"50","USA","LOW"
1999,"Florida (USA)","Grecian rocks, Florida",25.1175,-80.3159,"bleaching","USA","LOW"
1998,"Bahamas","Green Cay (D15)",24.59583,-77.69333,NA,"BHS","LOW"
1998,"Torres Strait & Great Barrier Reef","Green Is, NE side",-16.76902,145.99124,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Green Is, NE side",-16.76902,145.99124,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Green Is, NW side",-16.76902,145.99124,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Green Is, NW side",-16.76902,145.99124,NA,"AUS","LOW"
1980,"Torres Strait & Great Barrier Reef","Green Island Reef",-16.769,145.9912,NA,"AUS","LOW"
1992,"Torres Strait & Great Barrier Reef","Green Island Reef",-16.769,145.9912,NA,"AUS","LOW"
1994,"Torres Strait & Great Barrier Reef","Green Island Reef",-16.769,145.9912,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Grub Rf",-14.00652,143.97715,NA,"AUS","LOW"
1998,"Solomon Islands","Guadalcanal",-9.7951,159.7996,"no bleaching","SLB","LOW"
1998,"Guadeloupe","Guadaloupe",16.3727,-61.6516,"severe bleaching","GLP","LOW"
1999,"Guadeloupe","Guadaloupe",16.3727,-61.6516,"50% bleaching","GLP","LOW"
1998,"Guadeloupe","Guadeloupe",16.25,-61.83333333," ","GLP","LOW"
1994,"Federated States of Micronesia","Guam",13.433,144.65,"68% of taxa encountered bleached

hard corals are heavily bleached 

Seriatopora aculeta - acutely

Montipora sp, Acropora sp moderate to heavy 

Poritid bleached little

Goniastrea edwardsi, Montastraea curta - severely 

Lobophytum - severe","FSM","LOW"
1998,"Guam","Guam Double Reef",13.6,144.83,"50","GUM","LOW"
1998,"Torres Strait & Great Barrier Reef","Gubbins Rf",-15.71098,145.39432,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Gubbins Rf",-15.71098,145.39432,NA,"AUS","LOW"
1998,"Yemen (Gulf of Aden)","Gulf of Aden",12.0159,46.9841,"no bleaching","YEM","LOW"
1997,"Mexico","Gulf of California",24.781,-110.4833,"25%","MEX","LOW"
1998,"Panama","Gulf of Chiriqui region",7.9357,-82.0478,"50% to 90% corals experienced at least partial bleaching","PAN","LOW"
1998,"India","Gulf of Kutch ( Katchchh )",22.53333333,69.75,"The corals of the Gulf of Kutch were less affected which could be due to a graeter tolerance of higher sea temperatures resulting from their occurrence in the extreme arid conditions in the north-west of India (Wafar,1999). ","IND","LOW"
1998,"India","Gulf of Kutch on the northerly Gujarat coast",22.559,69.3347,"10 to 30 % bleaching","IND","LOW"
1998,"India","Gulf of Mannar",9.2912,79.1852,"60%","IND","LOW"
1998,"India","Gulf of Mannar",8.866666667,78.65," A subsequent survey revealed that mortality was 72.6%. A decrease in the biodiversity of these reefs was reported. Further, several areas were covered with algae to a large extent.","IND","LOW"
1998,"Torres Strait & Great Barrier Reef","Gumbrell Is",-20.1,148.60833,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Gumbrell Is",-20.1,148.60833,NA,"AUS","LOW"
1998,"Maldives","Haa Dhaalu ( South Thiladhunmathi )",6.903333333,72," Moderate bleaching","MDV","LOW"
1998,"Japan","Hachijo Islands",33.083,139.8,"Moderate bleaching; 30-40% bleaching","JPN","LOW"
1998,"Torres Strait & Great Barrier Reef","Haggerstone Is",-12.03145,143.30027,NA,"AUS","LOW"
1998,"Haiti","Haiti",18.9211,-72.6752,NA,"HTI","LOW"
1999,"Belize","Half Moon Caye",17.2,-87.5333,"low bleaching","BLZ","LOW"
1995,"Belize","Half Moon Caye",17.15,-87.56666667,"Widespread","BLZ","LOW"
1998,"Torres Strait & Great Barrier Reef","Half Moon Rf",-22.01228,152.728,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Half Moon Rf",-22.01228,152.728,NA,"AUS","LOW"
1996,"Bahrain","Half Tanker, Fasht Al Adhom",26.077,50.762,"All corals were bleached.

Acropora arabensis - all coral bleached, some partially colonized.

Platygyra daedalea - all coral bleached, some partially colonized.

Cyphastrea sp. all coral bleached, some partially colonized.

Coscinarea monile - all coral bleached, some partially colonized.","BHR","LOW"
1998,"Torres Strait & Great Barrier Reef","Halftide Rocks",-23.15906,150.95661,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Halfway Is",-23.20001,150.97146,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Halfway Is",-11.38547,142.96526,NA,"AUS","LOW"
1987,"Torres Strait & Great Barrier Reef","Halfway Island Reef",-23.2,150.9715,NA,"AUS","LOW"
1992,"Torres Strait & Great Barrier Reef","Halfway Island Reef",-23.2,150.9715,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Hall-Thompson Rf",-17.61291,146.45171,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Hall-Thompson Rf",-17.61291,146.45171,NA,"AUS","LOW"
1998,"Yemen","Hallaniyat Islands",17.4714,55.9973,"no bleaching","YEM","LOW"
1998,"Vietnam","Halong Bay",20.7752,107.1142,"no bleaching","VNM","LOW"
1998,"Torres Strait & Great Barrier Reef","Ham Rf",-13.04052,143.8701,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Hamilton Is, east",-20.37405,148.96316,"No bleaching","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Hamilton Is, east",-20.37405,148.96316,"No bleaching","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Hamilton Is, north",-20.34167,148.96667,"No bleaching","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Hamilton Is, north",-20.34167,148.96667,"No bleaching","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Hamilton Is, south",-20.35833,148.95833,"No bleaching","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Hamilton Is, south",-20.35833,148.95833,"No bleaching","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Hammer Is",-20.64167,149.05,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Hannibal Is",-11.5963,142.93748,NA,"AUS","LOW"
1987,"Torres Strait & Great Barrier Reef","Hardy Reef",-19.7636,149.2321,NA,"AUS","LOW"
1994,"Torres Strait & Great Barrier Reef","Hardy Reef",-19.7636,149.2321,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Hardy Reef, Great Barrier Reef",-19.7308,149.1667,"in late feb temps were high at 29.9C but had reduced by time bleaching occurred","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Hardy Rf",-19.76356,149.23211,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Hardy Rf",-19.76356,149.23211,NA,"AUS","LOW"
1998,"New Caledonia","Hareng Saur",-22.22,166.32,"0","NCL","LOW"
1998,"Torres Strait & Great Barrier Reef","Harold Is",-20.24061,149.15394,"No bleaching","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Harold Is",-20.24061,149.15394,"No bleaching","AUS","LOW"
1992,"Torres Strait & Great Barrier Reef","Harrier Reef",-15.1386,145.6961,NA,"AUS","LOW"
1980,"Torres Strait & Great Barrier Reef","Hastings Reef",-16.5212,146.0115,NA,"AUS","LOW"
1992,"Torres Strait & Great Barrier Reef","Hastings Reef",-16.5212,146.0115,NA,"AUS","LOW"
1994,"Torres Strait & Great Barrier Reef","Hastings Reef",-16.5212,146.0115,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Havanna Is",-18.84454,146.53649,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Havanna Is",-18.84454,146.53649,NA,"AUS","LOW"
1986,"Hawaiian Islands (USA)","Hawaii",18.38333333,-154.6333333,"Extensive coral reef bleaching of Pocillopora spp. began in August 1986 on the Hawaiian islands of Hawaii, Maui, and Oahu from the shoreline to 45.7m depth.  From 20-100% of the surface areas of approximately 80% of the colonies were bleached.  Bleaching ","USA","LOW"
1987,"Hawaiian Islands (USA)","Hawaii",18.38333333,-154.6333333," ","USA","LOW"
1998,"Torres Strait & Great Barrier Reef","Hayman Is, Akhurst Is",-20.06553,148.89015,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Hayman Is, Akhurst Is",-20.06553,148.89015,NA,"AUS","LOW"
