"YEAR","COUNTRY","LOCATION","LAT","LON","REMARKS","CODE","SEVERITY"
1998,"Torres Strait & Great Barrier Reef","Franklins, Mabel Is west",-17.21976,146.07784,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Franklins, Mabel Is west",-17.21976,146.07784,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Franklins, Normanby Is east",-17.21202,146.07598,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Franklins, Normanby Is east",-17.21202,146.07598,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Franklins, Normanby Is west",-17.21202,146.07598,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Franklins, Normanby Is west",-17.21202,146.07598,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Franklins, Round Is west",-17.22546,146.09092,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Franklins, Round Is west",-17.22546,146.09092,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Franklins, Russel Is east",-17.22546,146.09092,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Franklins, Russel Is east",-17.22546,146.09092,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Franklins, Russel Is west",-17.22546,146.09092,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Franklins, Russel Is west",-17.22546,146.09092,NA,"AUS","LOW"
1998,"Bahamas","French Bay #1",23.95,-74.54,NA,"BHS","LOW"
1998,"Bahamas","French Bay #2",23.95,-74.55,NA,"BHS","LOW"
1991,"French Polynesia","French Polynesia",-17,-143,"Widespread mass bleaching in the Pacific which included bleaching around French Polynesia. ","PYF","LOW"
2005,"Florida (USA)","French Reef",25.041,-80.364,"In August of 2004, five 16m2 permanent quadrats were also established at 

offshore reef sites in the upper Florida Keys, French Reef. 366 corals at French Reef have been monitored since the establishment of the quadrats and in recent weeks some bleaching has been observed.  This bleaching is not nearly to the

extent as that seen in the inshore patch reefs. <br>

On August 9th, 2005, this sites were visited and monitored

colonies were examined and their condition documented. At this time, some

paling of A. agaricites was occurring.  When sites were visited again on

September 2nd, colonies of A. agaricites, M. alcicornis, M. complanata, S.

radians, and S. siderea were noted to be bleaching. At total of 30% of

monitored colonies at French Reef were experiencing some bleaching.  8% at French Reef  were totally bleached.  When these sites were visited again

on September 7th, the condition of the bleached colonies had not changed and

no new bleaching had occurred. <br>

Temperature readings in degrees Celsius recorded during each site visit were

as follows: 

8/9/05: 

French Reef; 1m: 30.6, 5m: 30.6, 10m: 30.6<br>

8/17/05: 

French Reef; 1m: 30.9, 5m: 30.8, 10m: 30.9<br>

9/2/05: 

French Reef; 1m: 29.6, 5m: 29.5, 10m: 29.5<br>

9/7/05: 

French Reef; 1m: 29.2, 5m: 29.3, 10m: 29.3<br>



Coral bleaching photos is available at http://www.ncoremiami.org/documents/FloridaBleaching_05.pdf","USA","LOW"
2000,"Fiji","Frigate Pass, Viti Levu",-18.5,177.9,"50-65% bleaching","FJI","LOW"
2002,"Torres Strait & Great Barrier Reef","Frigate Reef",-21.7356,152.4301,NA,"AUS","LOW"
1998,"Palau","Fringing reefs S Malakal",7.3325,134.46,NA,"PLW","LOW"
2002,"Malaysia","Front (Eastern) Marine Park Center,Pulau Payar Marine Park",6.059,100.043,"Mainly Porites - spotted, some colony completely 

Spotted brain coral Symphyllia bleached. 

Physogyra lichtensteini is not affected at all.  

Euphyllia glabrescens mostly bleached.

Pocillopora at flat bleached","MYS","LOW"
1998,"Florida (USA)","Ft. Lauderdale",26.1372,-80.0786,"severe bleaching","USA","LOW"
2000,"Solomon Islands","Fuaga, Malaita",-8.5,160.9,"bleaching","SLB","LOW"
2002,"Tuvalu","Funafuti Lagoon",-8.5,179.18,"For the two sites we have analyzed so far, we recorded an average 

% bleached for the most dominant coral family, Acroporidae 

(Acropora muricata, A. robusta etc), to be 70%.  Bleaching is 

equally distributed in branching and tabulate acroporas. A little less 

than 20% average cover was recorded for Pocilloporidae (e.g. 

Styllophora sp.), while Agariciidae, Faviidae and Mussidae < 10%.  

Bleaching was particularly dominant over the reef crest and slope 

habitats though, average 50% bleaching was recorded in low 

coverage of acropora colonies at the lagoon floor.  



""We recorded 30.5 deg. C average for water temperature with the 

highest being 32 deg. C.  We suspect bleaching to have been 

started end of March and April.""","TUV","LOW"
1998,"Maldives","Furana Tilla, North Male Atoll",4.7408,73.4964,"30% bleached","MDV","LOW"
1998,"Ecuador","Galapagos Archipelago",-0.7488,-90.7676,NA,"ECU","LOW"
1998,"Ecuador","Galapagos Archipelago",-0.2701,-91.0988,NA,"ECU","LOW"
1983,"Ecuador","Galapagos Islands",-0.65,-90.38333333,"Some 95% of the reefs of the reef corals are considered to have died and the Pocillopora reef at Onslow has been completely killed.  These events are linked to the 1982/3 El NiÐo, which caused an anomalous warming of the surface waters. Extensive bleachin","ECU","LOW"
1983,"Ecuador","Galapagos Islands",-0.65,-90.38333333,"Some 95% of the reefs of the reef corals are considered to have died and the Pocillopora reef at Onslow has been completely killed linked to the 1982/3 El NiÐo, which caused an anomalous warming of the surface waters. Reported by Glynn (1983). Extensive b","ECU","LOW"
1977,"Ecuador","Galapagos Islands",-0.65,-90.38333333,"Extent Unspecified; The reefs recovered in about 4 to 6 weeks.","ECU","LOW"
1998,"Ecuador","Galapagos Islands",-0.65,-90.38333333," Coral bleached down to 30 m, but bleaching was more extensive shallower than 10-15 m depth.","ECU","LOW"
2002,"Torres Strait & Great Barrier Reef","Gallon Reef",-12.3117,143.4332,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Gallon Rf",-12.3167,143.333,NA,"AUS","LOW"
1998,"Belize","Gallows",17.4911,-88.0462,"25-30% bleached","BLZ","LOW"
1998,"Belize","Gallows Point",17.48333333,-88.05,"Moderate bleaching; The bleaching is correlated with exceptionally warm water, and calm weather. Water temperatures have been consistently between 30-32ÁC, and on the surface near some of the cayes, it was between 36-38ÁC. Bleaching was between 25-30%.","BLZ","LOW"
2006,"Australia","Gannet Cay, Far Southern Great Barrier Reef",-21.98,152.48,NA,"AUS","LOW"
2006,"Australia","Gannet Cay, Far Southern Great Barrier Reef",-21.98,152.48,NA,"AUS","LOW"
2002,"Torres Strait & Great Barrier Reef","Gannett Cay Reef",-21.9822,152.4784,NA,"AUS","LOW"
2004,"Fiji","Garden Island Resort, Taveuni",-16.79866667,179.9013333,NA,"FJI","LOW"
2004,"Fiji","Garden Island Resort, Taveuni",-16.779,179.9298333,NA,"FJI","LOW"
2004,"Fiji","Garden Island Resort, Taveuni",-16.77966667,179.9298333,NA,"FJI","LOW"
2004,"Fiji","Garden Island Resort, Taveuni",-16.7625,179.9441667,NA,"FJI","LOW"
2004,"Fiji","Garden Island Resort, Taveuni",-16.7645,179.9441667,NA,"FJI","LOW"
2004,"Fiji","Garden Island Resort, Taveuni",-16.76416667,179.9453333,NA,"FJI","LOW"
2003,"Fiji","Garden Island Resort, Taveuni",-16.79866667,179.9013333,NA,"FJI","LOW"
2007,"Fiji","Garden Island Resort, Taveuni",-16.79866667,179.9013333,NA,"FJI","LOW"
2007,"Fiji","Garden Island Resort, Taveuni",-16.7645,179.9441667,NA,"FJI","LOW"
2009,"Fiji","Garden Island Resort, Taveuni",-16.79866667,179.9013333,"Bleaching was caused by predation.","FJI","LOW"
2009,"Fiji","Garden Island Resort, Taveuni",-16.76433333,179.9438333,NA,"FJI","LOW"
2006,"Fiji","Garden Island Resort, Taveuni",-16.7645,179.9441667,NA,"FJI","LOW"
2006,"Fiji","Garden Island Resort, Taveuni",-16.79866667,179.9013333,NA,"FJI","LOW"
2002,"Australia","Garig Gunak Barlu National Park",-11.22,132.23,"40-60% of live coral cover in the area and 100% is affected.

Bleaching started in 8/11/2002.

Fringe coral reefs, typical for the area are located in very shallow water 1.5-2 m depth. Only single Montipora colonies and small staghorn acroporids reefs (lesser than 5 % of all coral reef area) are located at 3-4 m depth. This year bleaching has not been related to the ñhot spotî development in the area like this have happened in November 2001. Surface water temperature has reached coral bleaching threshold according to SST (http://orbit-net.nesdis.noaa.gov/orad/sub/sst_series_cobourg_cur.html), but no hot spots have been discovered in the area.Temperature  measurements made in situ showed no temperature increase beyond 28 o C at 1 meter depth. However, shallow reefs have been almost  completely exposed to the sun heat during low spring tide hours which happened at midday hours four time: at he beginning and the end of November 2002, and at the beginning and the end of December 2002. Water remaining in temporal pools and depressions sometimes was reaching temperature of 40 o C  and more. Each low spring period that fell on midday time lasted for at least three hours and had happening for 6-7 days. Eventually, our coral reefs have been exposed to the direct sun  heat for at least 72 hours. All these coincided with very hot weather without wind, intensive solar radiations and absence of clouds. Moderate to large swings towards warmer than average daytime temperatures was also apparent in the north of  Australia according to Australian National Climate Centre. Monsoon was delayed for at least a month.As a result,  100 percent  of all coral colonies got bleached. Solitary corals colonies and staghorn acroporids reefs located   at the depth of 3-4 meters have been also affected by bleaching. Coral reefs condition assessment was done in the end of January after ~ 3 weeks non-stop storm and rain which brought water temperature down to 27.5-28 o C . At the date 13 February ~ 80% of corals still remain bleached. About 30 % of coral colonies (mostly tabular  Acropora are dead and covered with filament algae.","AUS","LOW"
2003,"Australia","Garig Gunak Barlu National Park",-11.22,132.23,"40-60% of live coral cover in the area and 100% is affected.

Bleaching started in 8/11/2002.

Fringe coral reefs, typical for the area are located in very shallow water 1.5-2 m depth. Only single Montipora colonies and small staghorn acroporids reefs (lesser than 5 % of all coral reef area) are located at 3-4 m depth. This year bleaching has not been related to the ñhot spotî development in the area like this have happened in November 2001. Surface water temperature has reached coral bleaching threshold according to SST (http://orbit-net.nesdis.noaa.gov/orad/sub/sst_series_cobourg_cur.html), but no hot spots have been discovered in the area.Temperature  measurements made in situ showed no temperature increase beyond 28 o C at 1 meter depth. However, shallow reefs have been almost  completely exposed to the sun heat during low spring tide hours which happened at midday hours four time: at he beginning and the end of November 2002, and at the beginning and the end of December 2002. Water remaining in temporal pools and depressions sometimes was reaching temperature of 40 o C  and more. Each low spring period that fell on midday time lasted for at least three hours and had happening for 6-7 days. Eventually, our coral reefs have been exposed to the direct sun  heat for at least 72 hours. All these coincided with very hot weather without wind, intensive solar radiations and absence of clouds. Moderate to large swings towards warmer than average daytime temperatures was also apparent in the north of  Australia according to Australian National Climate Centre. Monsoon was delayed for at least a month.As a result,  100 percent  of all coral colonies got bleached. Solitary corals colonies and staghorn acroporids reefs located   at the depth of 3-4 meters have been also affected by bleaching. Coral reefs condition assessment was done in the end of January after ~ 3 weeks non-stop storm and rain which brought water temperature down to 27.5-28 o C . At the date 13 February ~ 80% of corals still remain bleached. About 30 % of coral colonies (mostly tabular  Acropora are dead and covered with filament algae).

(Part of the same report in 11/2002)","AUS","LOW"
1998,"Bahamas","Gaulin's Forereef #1",24.16,-74.46,NA,"BHS","LOW"
1998,"Bahamas","Gaulin's Forereef #2",24.17,-74.48,NA,"BHS","LOW"
1998,"Bahamas","Gaulin's Forereef #3",24.14,-74.45,NA,"BHS","LOW"
1998,"Bahamas","Gaulin's Reef A, backreef",24.15,-74.47,NA,"BHS","LOW"
1998,"Bahamas","Gaulin's Reef B, backreef",24.16,-74.48,NA,"BHS","LOW"
1998,"Bahamas","Gaulin's Reef C, backreef",24.14,-74.46,NA,"BHS","LOW"
1998,"Malaysia","Gaya Island ( Pulau Gaya )",6.016666667,116.0333333," Bleaching of 30-40% of all live coral cover.","MYS","LOW"
1998,"Torres Strait & Great Barrier Reef","GBF (central)",-18.5253,147.1444,"significant bleaching","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","GBR",-19.4195,148.8477,NA,"AUS","LOW"
1985,"Torres Strait & Great Barrier Reef","GBR Central",-18,146.1666667,"Reported from Myrmidon Reef by Fisk and Done, 1985. ","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Geoffrey Bay",-19.158,146.867,"Large areas of pale coral","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Geoffrey Bay",-19.15,146.85,"80-90%","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Geoffrey Bay",-19.158,146.867,"Large areas of pale coral","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Geoffrey Bay, Magnetic Islands",-19.15,146.85,"55% bleached at the deeper area, 45% bleached at the shallow area

Millepora and Pocilloporid severly affected. Acropora palifera highly susceptable. Tabular and areborescent Acropora high mortality. Montipora bimodal reponse.

Astreopora not severe","AUS","LOW"
2002,"Torres Strait & Great Barrier Reef","Gertrude Reef",-13.1655,143.6589,NA,"AUS","LOW"
2002,"Oman","Geziret Lima",26.293,56.49,NA,"OMN","LOW"
2000,"Solomon Islands","Ghizo",-8.067,156.8,"extensive bleaching","SLB","LOW"
2002,"Torres Strait & Great Barrier Reef","Gibson Reef",-17.2942,146.3657,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Gibson Rf, bommies on east side",-17.29573,146.36461,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Gibson Rf, bommies on east side",-17.29573,146.36461,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Gibson Rf, on reef edge",-17.29573,146.36461,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Gibson Rf, on reef edge",-17.29573,146.36461,NA,"AUS","LOW"
1998,"Indonesia","Gili Islands",-8.383333333,116.05,"In August, there was high mortality, but some n\massive corals were recovering. Almost 90% of hard corals were bleached.","IDN","LOW"
1998,"Indonesia","Gili Islands, Lombok Strait",-8.3295,116.0603,"90%","IDN","LOW"
2005,"Virgin Islands (British)","Ginger Island (Alice in Wonderland _ Dive Site)",18.3833,-64.4833,"Reef zones that were affected: 	Fore reef ef (spur & groove) <br>

Percentage of live coral cover in the area : 	60%<br>

	Percentage of live coral that is bleached : 	90%<br>

Bleaching start in Mid- Late Sept.<br>

Other observations : 	High percentage of Cyanophytes  in numerous ñpatchesî","VBG","LOW"
2000,"Belize","Gladdens Spit Deep (WP14)",16.52638,-87.97393,NA,"BLZ","LOW"
2000,"Belize","Gladdens Spit Shallow (WP14)",16.52867,-87.98003,NA,"BLZ","LOW"
2002,"Torres Strait & Great Barrier Reef","Gloucester Reef",-20.0529,148.466,"low cover","AUS","LOW"
1998,"Belize","Glover's Reef Atoll",16.8086,-87.6901,"fore reef,top reef, back reef and patch reefs","BLZ","LOW"
1998,"Belize","Glover's Reef Atoll",16.8086,-87.6901,"still widespread bleaching on forereef, backreef & lagoonal patch reefs","BLZ","LOW"
1998,"Belize","Glovers Reef",16.8,-87.76666667,"Bleaching was noted on Sept. 7 at Glover's Reef by the Wildlife Conservation Society staff. Since then the bleaching has intensified and spread. Bright (1998) presumes that the cause of the bleaching (high sea water temperature) manifested itself around t","BLZ","LOW"
1998,"Belize","Glovers Reef",16.8,-87.76666667,"The bleaching is correlated with exceptionally warm water, and calm weather. Water temperatures have been consistently between 30-32ÁC, and on the surface near some of the cayes, it was between 36-38ÁC. Bleaching was measured at 76% on the western fore re","BLZ","LOW"
2005,"Belize","Glovers Reef Atoll",16.813,-87.783,"Some degree of Bleaching is occurring here at Glovers Reef Atoll, Belize.  <br>

Millepora & Porites porites upper surface bleaching has been ongoing for about 

two months.  Around the end of August _ start of September deep water plating 

Agaricia species bleached bright white along the east wall of the atoll, 

although shaded colonies under overhangs, etc remain brown & not visibly 

affected.  At the same time occasional bleached plating Agaricia colonies were 

also visible on the fore-reef.  Also at the beginning of September, a few 

Montastraea annularis colonies showed signs of paling - this situation has 

worsened, and now more M. annularis colonies are showing signs of paling, at 

least at two locations on the Eastern side of the Atoll (Middle Caye and Long 

Caye). However, of these two areas Middle Caye is much more affected, with 

maybe as much as 80% (V. approximate guesstimate) of colonies showing visible paling, whereas at Long Caye this figure might be around 20 %.  However, at both sites no bright white M. annularis colonies have been seen.



Apart from the Agaricia, where a zone of bleached coral can be seen between 20 

_ 40m depth, the rest of these observations are from the fore-reef, in depths 

of around 8 - 15 m, i.e. to the edge of the drop-off.","BLZ","LOW"
2003,"Belize","Glovers Reef Atoll",16.793,-87.732,"It is generally ""partial bleaching"" of up to ~50-60% colonies. Overall it seems to be rather patchy in distribution. Definitely not as severe as 98 or even 95.","BLZ","LOW"
1998,"Australia","Gneering Shoals",-26.65,153.3333333,"Moderate bleaching; Water temperatures were around 28ÁC (maybe as high as 30ÁC), where they are normally in the mid-20ÁCs.","AUS","LOW"
