"YEAR","COUNTRY","LOCATION","LAT","LON","REMARKS","SOURCE","CODE","SEVERITY"
2005,"Mexico","Piratas del Caribe, Mahahual",18.66723,-87.71551,"Number of colonies observed: 20
; Number of bleached colonies: 4","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2005,"Mexico","Piratas del Caribe, Mahahual",18.71992,-87.70112,"Number of colonies observed: 17
; Number of bleached colonies: 0","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","NONE"
2005,"Mexico","Piratas del Caribe, Mahahual",18.71956,-87.69945,"Number of colonies observed: 16
; Number of bleached colonies: 2","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2006,"Mexico","Piratas del Caribe, Mahahual",18.66723,-87.71551,"Number of colonies observed: 21
; Number of bleached colonies: 11","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","MEDIUM"
2006,"Mexico","Piratas del Caribe, Mahahual",18.66723,-87.71551,"Number of colonies observed: 17
; Number of bleached colonies: 4","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2006,"Mexico","Piratas del Caribe, Mahahual",18.66717,-87.71423,"Number of colonies observed: 15
; Number of bleached colonies: 9","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","MEDIUM"
2006,"Mexico","Piratas del Caribe, Mahahual",18.66723,-87.71551,"Number of colonies observed: 28
; Number of bleached colonies: 7","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2006,"Mexico","Piratas del Caribe, Mahahual",18.66723,-87.71551,"Number of colonies observed: 17
; Number of bleached colonies: 9","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","MEDIUM"
2006,"Mexico","Piratas del Caribe, Mahahual",18.68064,-87.71131,"Number of colonies observed: 26
; Number of bleached colonies: 13","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","MEDIUM"
2005,"Mexico","Piratas del Caribe, Mahahual",18.66723,-87.71551,"Number of colonies observed: 27
; Number of bleached colonies: 17","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","MEDIUM"
2005,"Mexico","Piratas del Caribe, Mahahual",18.72411,-87.69834,"Number of colonies observed: 17
; Number of bleached colonies: 13","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","HIGH"
2005,"Mexico","Piratas del Caribe, Mahahual",18.724,-87.69676,"Number of colonies observed: 33
; Number of bleached colonies: 5","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2005,"Mexico","Piratas del Caribe, Mahahual",18.72411,-87.69834,"Number of colonies observed: 18
; Number of bleached colonies: 4","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2005,"Mexico","Piratas del Caribe, Mahahual",18.72411,-87.69834,"Number of colonies observed: 13
; Number of bleached colonies: 1","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2006,"Mexico","Piratas del Caribe, Mahahual",18.68084,-87.71415,"Number of colonies observed: 8
; Number of bleached colonies: 1","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2006,"Mexico","Piratas del Caribe, Mahahual",18.68084,-87.71415,"Number of colonies observed: 6
; Number of bleached colonies: 3","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","MEDIUM"
2006,"Mexico","Piratas del Caribe, Mahahual",18.63473,-87.71884,"Number of colonies observed: 25
; Number of bleached colonies: 10","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","MEDIUM"
2006,"Mexico","Piratas del Caribe, Mahahual",18.66717,-87.71726,"Number of colonies observed: 5
; Number of bleached colonies: 3","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","MEDIUM"
2006,"Mexico","Piratas del Caribe, Mahahual",18.66717,-87.71726,"Number of colonies observed: 9
; Number of bleached colonies: 5","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","MEDIUM"
2006,"Mexico","Piratas del Caribe, Mahahual",18.66717,-87.71423,"Number of colonies observed: 20
; Number of bleached colonies: 9","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","MEDIUM"
2006,"Mexico","Piratas del Caribe, Mahahual",18.66717,-87.71726,"Number of colonies observed: 6
; Number of bleached colonies: 3","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","MEDIUM"
2006,"Mexico","Piratas del Caribe, Mahahual",18.71956,-87.69945,"Number of colonies observed: 31
; Number of bleached colonies: 4","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2006,"Mexico","Piratas del Caribe, Mahahual",18.71956,-87.69945,"Number of colonies observed: 15
; Number of bleached colonies: 3","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2003,"Mexico","Puerto Morelos-Cancún  [Puerto Morelos Reef National Park, in Zones: Bonanza, Tanchacte, Puerto Morelos]",21,-87,"Average Hard coral:   20%   Soft coral: 20%
Bleached Hard coral: 30%    Soft coral: 5%

Seen bleaching at the site in other years?  Yes. Last observation date on 25/7/2002..

Montastraea 	annularis, faveolata 30% bleached, Agaricial	 tennuifolia 75% bleached, Millepora 	alcicornis 40% bleached, Briareum	a sbestinum 30% bleached, Diploria 	strigosa 5% bleached.

Comments on affected species: White color only in M. alcicornis and Briareum asbestinum. Other species looking pale.
Other Comments: Other affected species: Siderastrea siderea Porites furcata Acropora palmata Eunicea sp Palythoa caribbea","Mrs. Rosa Rodriguez-Martinez, Academic Technician, UNAM, Puerto Morelos, Mexico.
Email: 	rosaer@cmarl.unam.mx","MEX","UNKNOWN"
2003,"Mexico","Puerto Morelos-Cancún [Puerto Morelos Reef National Park, in Zones: Bonanza, Tanchacte, Puerto Morelos]",21,-87,"Average Hard coral: 20% Soft coral: 20%
Bleached Hard coral: 30% Soft coral: 5%

Seen bleaching at the site in other years? Yes  and T Last Observe/Visit Date on 7/25/2002.

Montastrae a	annularis, faveolata 30% bleached, Agaricial	 tennuifolia 75% bleached, Millepora	 alcicornis 40% bleached,  30% bleached, Diploria	 strigosa 5% bleached.
Comments on affected species: White color only in M. alcicornis and Briareum asbestinum. Other species looking pale.
Other affected species: Siderastrea siderea Porites furcata Acropora palmata Eunicea sp Palythoa caribbea","Mrs. Rosa Rodriguez-Martinez, Academic Technician, UNAM, Puerto Morelos, Mexico.
Email: 	rosaer@cmarl.unam.mx","MEX","UNKNOWN"
1998,"Mexico","Punta Mita, Bahia Banderas",20.79,-105.4,"100%","Carriquiry, J.D., Cupul-Magana, A.L., Rodriguez-Zaragoza, F. and Medina-Rosas, P. 2001. Coral Bleaching and Mortality in the Mexican Pacific during the 1997 - 198 El Nino and prediction from a remote sensing approach. Bull of Mar Sci. 69(1):237-249","MEX","HIGH"
1997,"Mexico","Punta Pericos",23.9,-109.8,"32% bleached","Bonilla, H.R. 2001. Effects of the 1997-1998 El Nino Southern Oscillation on coral communities of the Gulf of California, Mexico. Bulletin of Marine Science. 69(1):251-266","MEX","MEDIUM"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93333,-87.43213,"Number of colonies observed: 13
; Number of bleached colonies: 4","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93205,-87.43415,"Number of colonies observed: 9
; Number of bleached colonies: 0","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","NONE"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93205,-87.43415,"Number of colonies observed: 4
; Number of bleached colonies: 2","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","MEDIUM"
2004,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.97288,-87.4528,"Number of colonies observed: 10
; Number of bleached colonies: 2","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2004,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.97288,-87.4528,"Number of colonies observed: 10
; Number of bleached colonies: 0","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","NONE"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88317,-87.41752,"Number of colonies observed: 16
; Number of bleached colonies: 0","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","NONE"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88048,-87.41197,"Number of colonies observed: 7
; Number of bleached colonies: 1","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.052,-87.46625,"Number of colonies observed: 19
; Number of bleached colonies: 0","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","NONE"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93395,-87.43355,"Number of colonies observed: 9
; Number of bleached colonies: 2","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88328,-87.42607,"Number of colonies observed: 24
; Number of bleached colonies: 1","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88328,-87.42607,"Number of colonies observed: 7
; Number of bleached colonies: 0","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","NONE"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88048,-87.41197,"Number of colonies observed: 6
; Number of bleached colonies: 1","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88048,-87.41197,"Number of colonies observed: 6
; Number of bleached colonies: 1","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.052,-87.46625,"Number of colonies observed: 17
; Number of bleached colonies: 0","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","NONE"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.052,-87.46625,"Number of colonies observed: 19
; Number of bleached colonies: 0","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","NONE"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88317,-87.41752,"Number of colonies observed: 13
; Number of bleached colonies: 2","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.09945,-87.46245,"Number of colonies observed: 26
; Number of bleached colonies: 1","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.09945,-87.46245,"Number of colonies observed: 10
; Number of bleached colonies: 5","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","MEDIUM"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93333,-87.43213,"Number of colonies observed: 5
; Number of bleached colonies: 0","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","NONE"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.05045,-87.47035,"Number of colonies observed: 6
; Number of bleached colonies: 0","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","NONE"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88048,-87.41197,"Number of colonies observed: 8
; Number of bleached colonies: 3","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","MEDIUM"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88048,-87.41197,"Number of colonies observed: 6
; Number of bleached colonies: 4","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","HIGH"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.78693,-87.4331,"Number of colonies observed: 15
; Number of bleached colonies: 4","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.78637,-87.42628,"Number of colonies observed: 17
; Number of bleached colonies: 8","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","MEDIUM"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.0169,-87.46215,"Number of colonies observed: 15
; Number of bleached colonies: 6","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","MEDIUM"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.05045,-87.47035,"Number of colonies observed: 13
; Number of bleached colonies: 3","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.03995,-87.46965,"Number of colonies observed: 15
; Number of bleached colonies: 4","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88328,-87.42607,"Number of colonies observed: 5
; Number of bleached colonies: 3","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","MEDIUM"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88328,-87.42607,"Number of colonies observed: 16
; Number of bleached colonies: 0","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","NONE"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.052,-87.46625,"Number of colonies observed: 17
; Number of bleached colonies: 6","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","MEDIUM"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.052,-87.46625,"Number of colonies observed: 17
; Number of bleached colonies: 10","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","MEDIUM"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.96697,-87.4608,"Number of colonies observed: 19
; Number of bleached colonies: 0","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","NONE"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.05045,-87.47035,"Number of colonies observed: 10
; Number of bleached colonies: 6","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","MEDIUM"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.96697,-87.4608,"Number of colonies observed: 32
; Number of bleached colonies: 8","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93395,-87.43355,"Number of colonies observed: 9
; Number of bleached colonies: 6","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","HIGH"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.09945,-87.46245,"Number of colonies observed: 23
; Number of bleached colonies: 10","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","MEDIUM"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.09945,-87.46245,"Number of colonies observed: 18
; Number of bleached colonies: 4","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2004,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88317,-87.41752,"Number of colonies observed: 12
; Number of bleached colonies: 4","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","MEDIUM"
2004,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.9667,-87.45312,"Number of colonies observed: 22
; Number of bleached colonies: 9","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","MEDIUM"
2004,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88317,-87.41752,"Number of colonies observed: 8
; Number of bleached colonies: 1","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2004,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88048,-87.41197,"Number of colonies observed: 9
; Number of bleached colonies: 1","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2004,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88048,-87.41197,"Number of colonies observed: 6
; Number of bleached colonies: 2","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","MEDIUM"
2004,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.05138,-87.46275,"Number of colonies observed: 11
; Number of bleached colonies: 3","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2004,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.9667,-87.45312,"Number of colonies observed: 15
; Number of bleached colonies: 2","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
