"YEAR","COUNTRY","LOCATION","LAT","LON","REMARKS","SOURCE","CODE","SEVERITY"
2005,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.09945,-87.46245,"Number of colonies observed: 17
; Number of bleached colonies: 5","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2005,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.78637,-87.42628,"Number of colonies observed: 13
; Number of bleached colonies: 3","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2005,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.78637,-87.42628,"Number of colonies observed: 11
; Number of bleached colonies: 2","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2005,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93333,-87.43213,"Number of colonies observed: 14
; Number of bleached colonies: 0","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","NONE"
2005,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.09945,-87.46245,"Number of colonies observed: 11
; Number of bleached colonies: 7","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","MEDIUM"
2005,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.97288,-87.4528,"Number of colonies observed: 13
; Number of bleached colonies: 0","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","NONE"
2005,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88328,-87.42607,"Number of colonies observed: 7
; Number of bleached colonies: 0","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","NONE"
2005,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.96697,-87.4608,"Number of colonies observed: 17
; Number of bleached colonies: 0","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","NONE"
2005,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.96825,-87.45165,"Number of colonies observed: 6
; Number of bleached colonies: 4","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","HIGH"
2004,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93205,-87.43415,"Number of colonies observed: 13
; Number of bleached colonies: 4","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2004,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93205,-87.43415,"Number of colonies observed: 12
; Number of bleached colonies: 6","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","MEDIUM"
2004,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93205,-87.43415,"Number of colonies observed: 7
; Number of bleached colonies: 3","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","MEDIUM"
2004,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.78693,-87.4331,"Number of colonies observed: 12
; Number of bleached colonies: 5","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","MEDIUM"
2004,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.78693,-87.4331,"Number of colonies observed: 21
; Number of bleached colonies: 14","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","HIGH"
2005,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.96825,-87.45165,"Number of colonies observed: 8
; Number of bleached colonies: 5","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","MEDIUM"
2005,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.96825,-87.45165,"Number of colonies observed: 5
; Number of bleached colonies: 1","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2005,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.03753,-87.46615,"Number of colonies observed: 14
; Number of bleached colonies: 5","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","MEDIUM"
2005,"Mexico","Punta Yuyum, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.03753,-87.46615,"Number of colonies observed: 13
; Number of bleached colonies: 4","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2005,"Mexico","Punta Yuyum, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.0169,-87.46215,"Number of colonies observed: 12
; Number of bleached colonies: 2","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2005,"Mexico","Punta Yuyum, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.03753,-87.46615,"Number of colonies observed: 10
; Number of bleached colonies: 5","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","MEDIUM"
2004,"Mexico","Punta Yuyum, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.10035,-87.4638,"Number of colonies observed: 9
; Number of bleached colonies: 2","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2004,"Mexico","Punta Yuyum, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.97288,-87.4528,"Number of colonies observed: 10
; Number of bleached colonies: 4","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","MEDIUM"
2004,"Mexico","Punta Yuyum, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.97288,-87.4528,"Number of colonies observed: 10
; Number of bleached colonies: 5","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","MEDIUM"
2004,"Mexico","Punta Yuyum, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88328,-87.42607,"Number of colonies observed: 30
; Number of bleached colonies: 11","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","MEDIUM"
2005,"Mexico","Punta Yuyum, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.9667,-87.45312,"Number of colonies observed: 18
; Number of bleached colonies: 4","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2005,"Mexico","Punta Yuyum, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.9667,-87.45312,"Number of colonies observed: 10
; Number of bleached colonies: 1","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2005,"Mexico","Punta Yuyum, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.10035,-87.4638,"Number of colonies observed: 9
; Number of bleached colonies: 2","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2005,"Mexico","Punta Yuyum, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.03995,-87.46965,"Number of colonies observed: 11
; Number of bleached colonies: 0","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","NONE"
2005,"Mexico","Punta Yuyum, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.96825,-87.45165,"Number of colonies observed: 6
; Number of bleached colonies: 5","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","HIGH"
2005,"Mexico","Punta Yuyum, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.96825,-87.45165,"Number of colonies observed: 4
; Number of bleached colonies: 2","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","MEDIUM"
2005,"Mexico","Punta Yuyum, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93395,-87.43355,"Number of colonies observed: 14
; Number of bleached colonies: 5","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","MEDIUM"
2005,"Mexico","Punta Yuyum, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.05138,-87.46275,"Number of colonies observed: 6
; Number of bleached colonies: 4","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","HIGH"
2006,"Mexico","Punta Yuyum, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.03753,-87.46615,"Number of colonies observed: 6
; Number of bleached colonies: 6","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","HIGH"
2006,"Mexico","Punta Yuyum, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.03753,-87.46615,"Number of colonies observed: 8
; Number of bleached colonies: 3","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","MEDIUM"
2006,"Mexico","Punta Yuyum, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.03995,-87.46965,"Number of colonies observed: 9
; Number of bleached colonies: 6","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","HIGH"
2006,"Mexico","Punta Yuyum, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88317,-87.41752,"Number of colonies observed: 12
; Number of bleached colonies: 10","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","HIGH"
2006,"Mexico","Punta Yuyum, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88317,-87.41752,"Number of colonies observed: 14
; Number of bleached colonies: 6","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","MEDIUM"
2005,"Mexico","Río Bermejo, Mahahual",18.68084,-87.71415,"Number of colonies observed: 3
; Number of bleached colonies: 1","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","MEDIUM"
2005,"Mexico","Río Bermejo, Mahahual",18.68092,-87.71259,"Number of colonies observed: 15
; Number of bleached colonies: 9","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","MEDIUM"
2005,"Mexico","Río Bermejo, Mahahual",18.74183,-87.6744,"Number of colonies observed: 1
; Number of bleached colonies: 0","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","NONE"
2005,"Mexico","Río Bermejo, Mahahual",18.71956,-87.69945,"Number of colonies observed: 32
; Number of bleached colonies: 8","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2005,"Mexico","Río Bermejo, Mahahual",18.70703,-87.70684,"Number of colonies observed: 18
; Number of bleached colonies: 3","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2005,"Mexico","Río Bermejo, Mahahual",18.70703,-87.70684,"Number of colonies observed: 20
; Number of bleached colonies: 6","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2005,"Mexico","Río Bermejo, Mahahual",18.71992,-87.70112,"Number of colonies observed: 13
; Number of bleached colonies: 0","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","NONE"
2005,"Mexico","Río Bermejo, Mahahual",18.71992,-87.70112,"Number of colonies observed: 10
; Number of bleached colonies: 1","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2005,"Mexico","Río Bermejo, Mahahual",18.68064,-87.71131,"Number of colonies observed: 32
; Number of bleached colonies: 22","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","HIGH"
2005,"Mexico","Río Bermejo, Mahahual",18.72411,-87.69834,"Number of colonies observed: 12
; Number of bleached colonies: 7","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","MEDIUM"
2005,"Mexico","Río Bermejo, Mahahual",18.72411,-87.69834,"Number of colonies observed: 18
; Number of bleached colonies: 5","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2005,"Mexico","Río Bermejo, Mahahual",18.72411,-87.69834,"Number of colonies observed: 20
; Number of bleached colonies: 6","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2005,"Mexico","Río Bermejo, Mahahual",18.724,-87.69676,"Number of colonies observed: 27
; Number of bleached colonies: 5","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2005,"Mexico","Río Bermejo, Mahahual",18.71956,-87.69773,"Number of colonies observed: 17
; Number of bleached colonies: 3","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2005,"Mexico","Río Bermejo, Mahahual",18.71956,-87.69773,"Number of colonies observed: 20
; Number of bleached colonies: 4","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2005,"Mexico","Río Bermejo, Mahahual",18.71992,-87.70112,"Number of colonies observed: 11
; Number of bleached colonies: 2","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2005,"Mexico","Río Bermejo, Mahahual",18.72411,-87.69834,"Number of colonies observed: 15
; Number of bleached colonies: 3","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2005,"Mexico","Río Bermejo, Mahahual",18.72411,-87.69834,"Number of colonies observed: 10
; Number of bleached colonies: 0","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","NONE"
2006,"Mexico","Río Bermejo, Mahahual",18.70703,-87.70684,"Number of colonies observed: 17
; Number of bleached colonies: 7","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","MEDIUM"
2006,"Mexico","Río Bermejo, Mahahual",18.70703,-87.70684,"Number of colonies observed: 11
; Number of bleached colonies: 2","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2005,"Mexico","Río Bermejo, Mahahual",18.63434,-87.71993,"Number of colonies observed: 22
; Number of bleached colonies: 2","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2005,"Mexico","Río Bermejo, Mahahual",18.68064,-87.71131,"Number of colonies observed: 18
; Number of bleached colonies: 1","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2005,"Mexico","Río Bermejo, Mahahual",18.724,-87.69676,"Number of colonies observed: 30
; Number of bleached colonies: 9","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2005,"Mexico","Río Bermejo, Mahahual",18.724,-87.69676,"Number of colonies observed: 20
; Number of bleached colonies: 2","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2006,"Mexico","Río Bermejo, Mahahual",18.63473,-87.71884,"Number of colonies observed: 27
; Number of bleached colonies: 7","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2006,"Mexico","Río Bermejo, Mahahual",18.71992,-87.70112,"Number of colonies observed: 18
; Number of bleached colonies: 2","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2006,"Mexico","Río Bermejo, Mahahual",18.63473,-87.71884,"Number of colonies observed: 21
; Number of bleached colonies: 8","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","MEDIUM"
2005,"Mexico","Río Bermejo, Mahahual",18.71992,-87.70112,"Number of colonies observed: 19
; Number of bleached colonies: 6","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2005,"Mexico","Río Bermejo, Mahahual",18.71992,-87.70112,"Number of colonies observed: 14
; Number of bleached colonies: 3","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2005,"Mexico","Río Bermejo, Mahahual",18.70686,-87.70576,"Number of colonies observed: 20
; Number of bleached colonies: 4","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2005,"Mexico","Río Bermejo, Mahahual",18.68092,-87.71259,"Number of colonies observed: 33
; Number of bleached colonies: 8","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2005,"Mexico","Río Bermejo, Mahahual",18.68092,-87.71259,"Number of colonies observed: 42
; Number of bleached colonies: 7","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2005,"Mexico","Río Bermejo, Mahahual",18.68092,-87.71259,"Number of colonies observed: 30
; Number of bleached colonies: 15","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","MEDIUM"
2005,"Mexico","Río Bermejo, Mahahual",18.71956,-87.69945,"Number of colonies observed: 42
; Number of bleached colonies: 7","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2005,"Mexico","Río Bermejo, Mahahual",18.70703,-87.70684,"Number of colonies observed: 6
; Number of bleached colonies: 4","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","HIGH"
2005,"Mexico","Río Bermejo, Mahahual",18.70686,-87.70576,"Number of colonies observed: 29
; Number of bleached colonies: 16","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","MEDIUM"
2005,"Mexico","Río Bermejo, Mahahual",18.63434,-87.71993,"Number of colonies observed: 10
; Number of bleached colonies: 5","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","MEDIUM"
2005,"Mexico","Río Bermejo, Mahahual",18.63473,-87.71884,"Number of colonies observed: 18
; Number of bleached colonies: 4","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2005,"Mexico","Río Bermejo, Mahahual",18.68084,-87.71415,"Number of colonies observed: 6
; Number of bleached colonies: 1","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2005,"Mexico","Río Bermejo, Mahahual",18.68064,-87.71131,"Number of colonies observed: 37
; Number of bleached colonies: 13","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","MEDIUM"
2005,"Mexico","Río Bermejo, Mahahual",18.68064,-87.71131,"Number of colonies observed: 39
; Number of bleached colonies: 22","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","MEDIUM"
2005,"Mexico","Río Bermejo, Mahahual",18.68064,-87.71131,"Number of colonies observed: 36
; Number of bleached colonies: 6","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","LOW"
2005,"Mexico","Río Bermejo, Mahahual",18.68064,-87.71131,"Number of colonies observed: 29
; Number of bleached colonies: 11","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","MEDIUM"
2005,"Mexico","Río Bermejo, Mahahual",18.71956,-87.69773,"Number of colonies observed: 34
; Number of bleached colonies: 21","Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk","MEX","MEDIUM"
