"YEAR","COUNTRY","LOCATION","LAT","LON","REMARKS","SOURCE","CODE","SEVERITY"
1999,"Venezuela","Boca de Cote Somero (BCS)",11.76637,-66.70576,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Venezuela-1999","VEN","LOW"
1999,"Venezuela","Boca de Sebastopol (BS)",11.77852,-66.58045,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Venezuela-1999","VEN","UNKNOWN"
1999,"Venezuela","Boca del Medio (BM)",11.91063,-66.59245,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Venezuela-1999","VEN","LOW"
1999,"Venezuela","Cayo Sal Sur (CSS)",11.73557,-66.84763,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Venezuela-1999","VEN","LOW"
1999,"Venezuela","Cayo Vapor (CV)",11.95428,-66.62267,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Venezuela-1999","VEN","UNKNOWN"
1999,"Venezuela","Crasqui-La Venada (CRV)",11.88113,-66.723,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Venezuela-1999","VEN","LOW"
1999,"Venezuela","Dos Mosquises Herradura (DMH)",11.80023,-66.88419,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Venezuela-1999","VEN","LOW"
1999,"Venezuela","Dos Mosquises Sur (DMS)",11.7929,-66.89445,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Venezuela-1999","VEN","LOW"
1999,"Venezuela","Noronqui de Abajo (NOR)",11.93008,-66.74382,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Venezuela-1999","VEN","LOW"
1999,"Venezuela","Pelona de Rabusqui (PR)",11.88223,-66.68903,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Venezuela-1999","VEN","LOW"
1999,"Venezuela","Punta Cayo Sal (PCS)",11.74215,-66.85772,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Venezuela-1999","VEN","LOW"
1995,"Venezuela","Venezuela - Caribbean",12,-67,"mild","GCRMN 2000. Chapter 18","VEN","LOW"
1998,"Florida (USA)","Boca Grande Channel",24.55,-82.05,NA,"Wilkinson, Clive. http://coral.aoml.noaa.gov/bulls/clive-bleaching.html","USA","HIGH"
1998,"Florida (USA)","Breakers Reef/Cable Crossing, Florida",26.7098,-80.0055,"5","Reef Check Data 2167","USA","LOW"
1998,"Florida (USA)","Coffins Patch",24.6833333333333,-80.9503333333333," Minor bleaching","ReefBase","USA","LOW"
1998,"Florida (USA)","Coffins Patch Light",24.6831,-80.9911,"Minimal bleaching","NOAA database","USA","LOW"
1998,"Florida (USA)","Coffins Patch SPA, Florida",24.6763,-80.9827,"0","Reef Check Data 2141","USA","NONE"
1998,"Florida (USA)","Conch reef, Florida",24.9487,-80.4648,"0","Reef Check Data 2143","USA","NONE"
1999,"Florida (USA)","Conch reef, Florida",24.79,-80.8897,"30% partially bleached","http://www.osdpd.noaa.gov/PSB/EPS/SST/climohot_1999.html","USA","MEDIUM"
1998,"Florida (USA)","Crocker Control, Florida",24.9019,-80.5366,"0","Reef Check Data 2146","USA","NONE"
1998,"Florida (USA)","Davis Reef, Florida",24.9302,-80.51,"0","Reef Check Data 2148","USA","NONE"
1998,"Florida (USA)","Doughnut Reef, Florida",24.69,-80.95,"0","Reef Check Data 2139","USA","NONE"
1998,"Florida (USA)","Dry Tortugas",24.63,-82.86,"15 - 25% affected ","Coral Listserver","USA","MEDIUM"
1998,"Florida (USA)","Dry Tortugas",24.65,-82.8666666666667,"At the dry Tortugas National Park and on the Tortugas banks on 8 and 9 Septemebr 1998, five sites were observed where the incidence of belaching  was found to be moderate at most sites.  Approximately 15 - 25 percent of the colonies were affected. Water t","ReefBase","USA","MEDIUM"
1998,"Florida (USA)","E. Sambo Key",24.4913,-81.6634,"Moderate bleaching","NOAA database","USA","MEDIUM"
1998,"Florida (USA)","East Sambo",24.4882,-81.6632,"Minimal bleaching","Coral Listserver","USA","LOW"
1998,"Florida (USA)","Elbow Reef, Florida",25.1639,-80.2359,"0","Reef Check Data 2161","USA","NONE"
1997,"Florida (USA)","Florida Keys",24.5342,-81.5811,NA,"NOAA database","USA","MEDIUM"
1997,"Florida (USA)","Florida Keys",24.5557,-81.5112,NA,"NOAA database","USA","HIGH"
1997,"Florida (USA)","Florida Keys",24.5,-81.05," Scattered bleaching was observed in inshore waters of the Florida Keys, with some colonies partially bleached and others extremely mottled or blotched. Some colonies were entirely bleached.","ReefBase","USA","MEDIUM"
1998,"Florida (USA)","Florida Keys (inshore)",23.1311,-81.3956,"Moderate bleaching","NOAA database","USA","MEDIUM"
1998,"Florida (USA)","Florida Keys (offshore)",23.1311,-81.3956,NA,"NOAA database","USA","LOW"
1998,"Florida (USA)","Fort Jefferson",24.7,-82.8166666666667," Moderate bleaching","ReefBase","USA","MEDIUM"
1998,"Florida (USA)","Fort Jefferson, Florida",24.63,-82.87,NA,"Wilkinson, Clive","USA","LOW"
1998,"Florida (USA)","Ft. Lauderdale",26.1372,-80.0786,"severe bleaching","NOAA database","USA","MEDIUM"
1998,"Florida (USA)","Grecian rocks, Florida",25.1175,-80.3159,"50","Reef Check Data 2157","USA","MEDIUM"
1999,"Florida (USA)","Grecian rocks, Florida",25.1175,-80.3159,"bleaching","http://www.osdpd.noaa.gov/PSB/EPS/SST/climohot_1999.html","USA","MEDIUM"
1998,"Florida (USA)","Hens and Chickens, Florida",24.9384,-80.5587,"18","Reef Check Data 2151","USA","MEDIUM"
1998,"Florida (USA)","Horseshoe Reef, Florida",25.25,-80.3,"0","Reef Check Data 2002","USA","NONE"
1998,"Florida (USA)","Key Largo Dry Rocks",25.1247,-80.308,"some bleaching","Coral Listserver","USA","LOW"
1999,"Florida (USA)","Key Largo Dry Rocks",25.1247,-80.308,"bleaching","http://www.osdpd.noaa.gov/PSB/EPS/SST/climohot_1999.html","USA","MEDIUM"
1998,"Florida (USA)","Looe Key",24.55,-81.41,NA,"NOAA database","USA","LOW"
1998,"Florida (USA)","Looe Key Reef",24.58,-81.4,"100% acropora colonies bleached","Coral Listserver","USA","MEDIUM"
1990,"Florida (USA)","Looe Key Reef",24.5566,-81.4008,"65% losses of Millepora","GCRMN 2000. Chapter 14","USA","HIGH"
1998,"Florida (USA)","Looe Key Reef",24.6166666666667,-81.4,"Extent Unspecified","ReefBase","USA","UNKNOWN"
1998,"Florida (USA)","Looe Key Reef",24.6166666666667,-81.4,"Moderate bleaching was observed in the intermediate reef habitat (45'depth) and in some of the shallower coral reef areas on  Friday (September 11, 1998) by  the Sanctuary's Education Team and the author as they snorkeled in four different coral habitats ","ReefBase","USA","MEDIUM"
1998,"Florida (USA)","Mid Channel Patch Reef in Hawks Channel",24.808,-80.823,"Moderate bleaching","NOAA database","USA","MEDIUM"
1998,"Florida (USA)","Palmyra",5.8667,-162.1,"massive","http://orbit-net.nesdis.noaa.gov/orad/sub/bleaching_reports","USA","HIGH"
1998,"Florida (USA)","Pickles Reef, Florida",24.99,-80.42,"0","Reef Check Data 2160","USA","NONE"
1998,"Florida (USA)","Pleasure Reef, Florida",24.91,-80.51,"0","Reef Check Data 2140","USA","NONE"
1998,"Florida (USA)","Sombrero Key, Florida",24.6324,-81.1111,"severe bleaching","Coral Listserver","USA","HIGH"
1998,"Florida (USA)","Sombrero Reef, Florida",24.6301,-81.1101,"0","Reef Check Data 2154","USA","NONE"
1998,"Florida (USA)","Tennessee Reef, Florida",24.7749,-80.7695,"0","Reef Check Data 2137","USA","NONE"
1998,"Florida (USA)","The Rocks, Florida Keys",25.1096,-80.36,"Severely bleached","Coral Listserver","USA","HIGH"
1998,"Florida (USA)","Tortugas Banks",24.63,-82.92,"Moderate bleaching","Wilkinson, Clive","USA","MEDIUM"
1998,"Florida (USA)","Western Sambo Ecological Reserve, Florida Key (reef crest)",24.4929,-81.7118,NA,"NOAA database","USA","HIGH"
1998,"Florida (USA)","Western Sambo Ecological Reserve, Florida Keys (back reef)",24.4934,-81.7084,NA,"NOAA database","USA","HIGH"
1998,"Florida (USA)","Western Sambo Ecological Reserve, Florida Keys(offshore)",24.4927,-81.7166,"Moderate bleaching","NOAA database","USA","MEDIUM"
1998,"Florida (USA)","Western Sambos",24.55,-81.667,"Coral bleaching was observed at various magnitudes in the offshore buttress zone. ","ReefBase","USA","MEDIUM"
1998,"Puerto Rico","Carlos Rosario Beach, Culebra Island",18.3267,-65.3322,"77% colonies bleached","Coral Listserver","PRI","HIGH"
1998,"Puerto Rico","Culebra Island",18.3,-65.3,"77% bleached","http://www.osdpd.noaa.gov/PSB/EPS/SST/climohot_1999.html","PRI","HIGH"
1999,"Puerto Rico","E Puerto Rico",18.3,-65.6,"some bleaching","http://www.osdpd.noaa.gov/PSB/EPS/SST/climohot_1999.html","PRI","LOW"
1998,"Puerto Rico","Enrique Reef (Cayo Enrique )",17.9166666666667,-67.05,"As of today, bleaching in the southwest coast of Puerto Rico has been minor and scattered over the reefs. In shallow (0-18 m), near-shore, patch reefs and fringing reefs, the hydrocorals Millepora complanata, M.alcicornis and M.squarrosa, the zoanthid Pal","ReefBase","PRI","MEDIUM"
1998,"Puerto Rico","Enrique Reef (Cayo Enrique )",17.9541,-67.06,"sw coast bleaching minor and scattered. Mainly shallow near-shore patch reefs and fringing reefs","ReefBase","PRI","LOW"
1999,"Puerto Rico","Media Luna Reef, La Parguera",18.0119,-67.1603,"minor bleaching","Coral Listserver","PRI","LOW"
1998,"Puerto Rico","Mona Island ( Isla de Mona )",18.0666666666667,-67.8666666666667," Extent Unspecified","ReefBase","PRI","UNKNOWN"
1999,"Puerto Rico","Pinnacles",18.35,-65.5,"minor bleaching","Coral Listserver","PRI","LOW"
1998,"Puerto Rico","Puerto Rico",17.8666666666667,-66.4333333333333," Partial bleaching","ReefBase","PRI","LOW"
1998,"Puerto Rico","Puerto Rico",17.8666666666667,-66.4333333333333,"Bleaching over the reefs of Puerto Rico was observed to be scattered and minor as of 16 September 1998.   Pale and bleached corals were observed in the shallow nearshore patch and fringing reefs. ","ReefBase","PRI","LOW"
1998,"Puerto Rico","SW Puerto Rico",17.9878,-67.3075,"no bleaching","NOAA database","PRI","NONE"
1999,"Puerto Rico","SW Puerto Rico",17.9878,-67.3075,"less than 3% bleaching","Coral Listserver","PRI","LOW"
1999,"Puerto Rico","Turrumote",17.9353,-67.0172,"minor bleaching","Coral Listserver","PRI","LOW"
1990,"United States","East Flower Garden Banks",27.9166666666667,-93.6,"The bleaching may have been due to high sea surface temperatures. Continued bleaching.","ReefBase","USA","LOW"
1990,"United States","West Flower Garden Banks",27.8666666666667,-93.8166666666667,"Bleaching may have been possibly due to sea surface temperatures rising to over 30º C. ","ReefBase","USA","UNKNOWN"
1993,"Virgin Islands (U.S.)","St Thomas, Virgin Island",18.35,-65,"minor belaching restricted to M. annularis","Quinn, N.J. & B. L. Kojis, 1999. Bull Mar Sci. 65(1):201-214","VIR","LOW"
1998,"Virgin Islands (U.S.)","St. Croix",17.7333333333333,-64.7333333333333," Extent Unspecified; Tissue loss","ReefBase","VIR","UNKNOWN"
1998,"Virgin Islands (U.S.)","St. Thomas",18.3333333333333,-64.9333333333333,"Widespread","ReefBase","VIR","HIGH"
1990,"Virgin Islands (U.S.)","US Virgin Islands",17.705,-64.693,"Extent Unspecified; Coral bleaching was observed in 1990.","ReefBase old database
(Smith, A.H., C.S. Rogers and C. Bouchon, Status of Western Atlantic coral reefs in the Lesser Antilles,, p. 351-356. In: H.A. Lessios and I.G. Macintyre (eds.) Proceedings of the 8th International Coral Reef Symposium. Smithsonian Tropical Research Institute, Panama, 1.)","VIR","UNKNOWN"
1998,"Virgin Islands (U.S.)","Virgin Islands",18.4526,-64.6259,"widespread bleaching 50%","Wilkinson, Clive","VIR","HIGH"
1998,"Japan","Amakusa, Kyushu, Japan",32.4181,129.994,"50-70%","Wilkinson, Clive","JPN","HIGH"
1998,"Japan","Amami Islands",28.2667,129.35,"bleaching","GCRMN 2000. Chapter 8","JPN","MEDIUM"
1998,"Japan","Bise, Okinawa Island",26.07,127.07,"Coral belaching was fisrt observed in late July 1998, and by late August, bleachng had become extensive. Acroporid seems to be particularly susceptable to bleaching.","T. Kokita , A. Nakazon, 2001. Rapid response of an obligately corallivorous filefish Oxymonacanthus longirostris (Monacanthidae) to a mass coral bleaching event. Coral Reef Volume 20, Issue 2, pp 155-158.","JPN","HIGH"
1998,"Japan","Cape Maeda, Okinawa",26.44,127.774,"Most coral were bleached","Mitsuaki Takata http://www.cosmos.ne.jp/~acropora/
http://uri.sakura.ne.jp/~dd/cb/full1998.htm","JPN","HIGH"
1998,"Japan","Eastern Shikioku",33.9167,134.65,"under 20%","GCRMN 2000. Chapter 8","JPN","LOW"
1998,"Japan","Hachijo Islands",33.083,139.8,"Moderate bleaching; 30-40% bleaching","GCRMN 2000. Chapter 1","JPN","MEDIUM"
1998,"Japan","Honshu",36,138,"bleaching","GCRMN 2000. Chapter 8","JPN","MEDIUM"
1998,"Japan","Ishigaki Island",24.3833333333333,124.266666666667,"Water temperature rose to 30°C from July to August. Most corals were extensively bleached, except for minor bleaching of blue coral. Earlier, a few mushroom corals bleached with water temperatures of 28-29°C, which is apparently a regular, annual occurenc","ReefBase","JPN","HIGH"
1998,"Japan","Ishigaki Island, Japan",24.4741,124.1373,"50-70%","Wilkinson, Clive","JPN","HIGH"
1998,"Japan","Kagoshima Bay",31.5969,130.5879,NA,"Yamazato, K.1999. Coral bleaching in Okinawa, 1980 vs 1998. Galaxea. 1:83-87","JPN","HIGH"
1998,"Japan","Koshikijima Island",33.3,129.175,"under 20%","GCRMN 2000. Chapter 8","JPN","LOW"
1998,"Japan","Kushimoto",33.4667,135.7833,"under 20%","GCRMN 2000. Chapter 8","JPN","LOW"
1998,"Japan","Maeda Point, Central Okinawa",26.4478,127.7746,"40% coral coverage bleached","Yamazato, K.1999. Coral bleaching in Okinawa, 1980 vs 1998. Galaxea. 1:83-87","JPN","MEDIUM"
1998,"Japan","Miyake Island",34.0833,139.5333,"no bleaching","GCRMN 2000. Chapter 8","JPN","NONE"
1998,"Japan","Nansei Island",26.5,128,"Moderate bleaching; 40%","GCRMN 2000. Chapter 8","JPN","MEDIUM"
1998,"Japan","North Yoron Island",27.05,128.4167,"severe","GCRMN 2000. Chapter 8","JPN","HIGH"
1998,"Japan","Ogasawara Islands",27,142.1667,"no bleaching","GCRMN 2000. Chapter 8","JPN","NONE"
1998,"Japan","Okinawa",26.5,128," Light","ReefBase","JPN","MEDIUM"
1998,"Japan","Okinawa",26.5,128,"Coral bleaching started when temperatures increased from 25-28°C in June  to 28-31.5°C in July. ","ReefBase","JPN","MEDIUM"
1998,"Japan","Okinawa",26.4648,127.9899,"severe bleaching","NOAA database","JPN","HIGH"
1998,"Japan","Okinawa",26.269,127.6995,"severe bleaching","NOAA database","JPN","MEDIUM"
1998,"Japan","Ryukyu Islands",26.5,128,"bleaching","GCRMN 2000. Chapter 8","JPN","MEDIUM"
1998,"Japan","S Kyushu",31.2667,130.3167,"bleaching","GCRMN 2000. Chapter 8","JPN","MEDIUM"
1998,"Japan","Sekisei Lagoon",24.3,124.1,"severe","GCRMN 2000. Chapter 8","JPN","HIGH"
1998,"Japan","Sesoko Island, Okinawa",26.639,127.857,"Corals were severyly affectd by high SST and high irradiance in the summer of 1998.","Suefuji, M. and R. van Woesik, 2001.  Coral recovery from the 1998 bleaching event is facilitated in Stegastes (Pisces: Pomacentridae) territories, Okinawa, Japan. Coral Reef 20:385-386","JPN","HIGH"
1998,"Japan","Sesoko Island, Okinawa",26.6393,127.8574,"90% corals bleached and died","Yamazato, K.1999. Coral bleaching in Okinawa, 1980 vs 1998. Galaxea. 1:83-87","JPN","HIGH"
1998,"Japan","Shikoku",33.75,133.5,"Moderate bleaching; 20% bleaching","GCRMN 2000. Chapter 1","JPN","MEDIUM"
1998,"Japan","South Yoron Island",27.05,128.4167,"severe","GCRMN 2000. Chapter 8","JPN","HIGH"
1998,"Japan","Tanegashima Island",30.5,131,NA,"Yamazato, K.1999. Coral bleaching in Okinawa, 1980 vs 1998. Galaxea. 1:83-87","JPN","HIGH"
1998,"Japan","Western Shikoku",33.8417,132.7583,"no bleaching","GCRMN 2000. Chapter 8","JPN","NONE"
1998,"Japan","Yonaguni Island",24.4363,122.9862,"extensive bleaching","Yamazato, K.1999. Coral bleaching in Okinawa, 1980 vs 1998. Galaxea. 1:83-87","JPN","HIGH"
1998,"Taiwan","Effluet ( Outfall )",21.9333333333333,120.733666666667,"Thermal effluent of the nuclear power plant caused extensive bleaching of hard and soft corals between 1 and 5 m in the shallow bay. ","ReefBase","TWN","HIGH"
1998,"Taiwan","Lanyu",22.0333,121.55,"30-50%","GCRMN 2000. Chapter 8","TWN","MEDIUM"
1998,"Taiwan","Lutao",23.15,120.4833,"30-50%","GCRMN 2000. Chapter 8","TWN","MEDIUM"
1998,"Taiwan","Peghu Islands, Taiwan",23.61,119.5819,"30-40%","Wilkinson, Clive","TWN","MEDIUM"
1998,"Taiwan","Peng-hu Islands",23.5166666666667,119.6," About 30-40% of corals were bleached in 1-5 m, some coralsd were dead with water temperatures around 30°C.","ReefBase","TWN","HIGH"
1998,"Taiwan","Posunotao",23.5,121,"80% bleaching","GCRMN 2000. Chapter 1","TWN","HIGH"
1998,"Taiwan","Taiwan",23.05,121.15,"Extent Unspecified","ReefBase","TWN","UNKNOWN"
1998,"Chagos Archipelago (UK)","Diego Garcia",-7.3743,72.4198,">70%","Sheppard,CRC","GBR","HIGH"
1998,"India","Agatti ",10.8333,72.2,"catastrophic","GCRMN 2000. Chapter 1","IND","HIGH"
1998,"India","Andaman Islands",11.7333333333333,92.8833333333333,"Surviving taxa included Porites spp., Platygyra spp., Favites spp. and Fungia spp. Repeated surveys in September revealed that coral mortality was higher than 50%.","ReefBase","IND","MEDIUM"
1998,"India","Andaman Islands, Bay of Bengal",11.2161,92.5991,"65-80%","CORDIO","IND","HIGH"
1998,"India","Gulf of Kutch ( Katchchh )",22.5333333333333,69.75,"The corals of the Gulf of Kutch were less affected which could be due to a graeter tolerance of higher sea temperatures resulting from their occurrence in the extreme arid conditions in the north-west of India (Wafar,1999). ","ReefBase","IND","LOW"
1998,"India","Gulf of Kutch on the northerly Gujarat coast",22.559,69.3347,"10 to 30 % bleaching","Coral Listserver","IND","MEDIUM"
1998,"India","Gulf of Mannar",9.2912,79.1852,"60%","CORDIO and GCRMN 2002","IND","HIGH"
1998,"India","Gulf of Mannar",8.86666666666667,78.65," A subsequent survey revealed that mortality was 72.6%. A decrease in the biodiversity of these reefs was reported. Further, several areas were covered with algae to a large extent.","ReefBase","IND","HIGH"
1998,"India","Kadmat",11.4166666666667,72.8333333333333,"Live coral cover was around 80-90% in places. A Reef Check survey showed heavy mortality with only 3% live coral cover and 87% dead branching and table forms at 3 m. At 10 m, live coral cover was 7%, with 43% dead coral cover, and 38% rocky substrate. ","ReefBase","IND","HIGH"
1998,"India","Kadmat",11.1343,72.7345,"100","Reef Check Data 2021","IND","HIGH"
1998,"India","Kavaratti and Kadmat Island, Lakshadweep ( Laccadives )",10.33,72.63,"26% pale, 30.09% bleached, 25.71% dead
Acropora 12.41%, Porites 57.95%, Pavona 10.94% bleached","Arthur. R, 1999. Rapid assessment of reef responses to elevated sea-water temperatures caused by El Niño Southern Oscillation (ENSO) Current System in Indian waters.  CERC Technical Report # 2, 1999, 22 pp.","IND","HIGH"
1998,"India","Kavaratti Island, Lakshadweep, Arabian Sea",10.5771,72.6344,"severe bleaching","Wilkinson, Clive","IND","HIGH"
1998,"India","Keelakarai, Gulf of Mannar",9.14,78.5,NA,"K. Venkataraman, 1998. Status Survey of the Gulf of Mannar Coral Reefs following the 1998 Bleaching event, with implications for Reserve Management.  9 ICRS, Bali, Indonesia, Oct.,  2000
http://envfor.nic.in/icrmn/events/sr_gmcr.html","IND","UNKNOWN"
